,osm_id,code,fclass,name,lon,lat
0,359292726,2005,post_office,McDowell Post Office,-112.02443,33.46598
1,2303440690,2001,police,,-112.03695,33.53056
2,366219795,2002,fire_station,Phoenix Fire Station Number 19,-112.00559,33.43424
3,3095026888,2001,police,Phoenix PD Airport Bureau,-112.00871,33.43625
4,5257164765,2002,fire_station,Peoria Fire-Medical Station 199,-112.25011,33.85017
5,359286753,2005,post_office,Downtown Station Post Office,-112.0747,33.45443
6,359292719,2005,post_office,Downtown Phoenix Post Office,-112.07426,33.45444
7,2470706342,2008,town_hall,City of Phoenix,-112.07734,33.44857
8,4950087307,2007,library,Superior Court Law Library Resource Center,-112.07554,33.44674
9,779471821,2002,fire_station,Scottsdale Fire Station Number 1,-111.91709,33.4683
10,1698684164,2002,fire_station,,-111.92882,33.4397
11,4157105961,2002,fire_station,,-111.92831,33.43988
12,366219595,2099,public_building,Goldfield Administrative Site,-111.6168,33.55504
13,5182626015,2001,police,Sheriff's Aid Station,-111.53755,33.57483
14,366220022,2008,town_hall,Glendale City Hall,-112.18518,33.53893
15,5259165243,2002,fire_station,Arizona Fire Medical Authority Fire Station 231,-111.88423,33.21586
16,5259157045,2002,fire_station,Arizona Fire Medical Authority Fire Station 232,-111.85895,33.21945
17,5330373330,2005,post_office,The UPS Store,-111.86038,33.23302
18,1798894136,2005,post_office,Pecos Post Office,-112.06248,33.293
19,359286829,2005,post_office,Surprise Post Office,-112.3376,33.62786
20,366219389,2099,public_building,Maricopa County Municipal Water Conservation District Number One,-112.38058,33.66122
21,366220019,2008,town_hall,Surprise Town Hall,-112.33655,33.62948
22,768058150,2002,fire_station,,-112.38456,33.62452
23,5237321214,2002,fire_station,Arizona Fire Medical Authority Fire Station 101,-112.34988,33.65721
24,5237321215,2002,fire_station,Arizona Fire Medical Authority Fire Station 102,-112.37104,33.67229
25,5237350347,2002,fire_station,Surprise Fire Medical Fire Station 304,-112.41039,33.71031
