Unnamed: 0,county_code,name,address,lat,lon
1,21,,12356 N Ralston Rd Maricopa AZ 85139,32.99225,-112.11695
2,21,,2492 N Trekell Rd Casa Grande AZ 85122,32.9269,-111.73913
3,21,,550 S Ironwood Drive Apache Junction AZ 85120,33.40888,-111.56449
4,21,,575 N Idaho Rd Apache Junction AZ 85119,33.42136,-111.54494
5,21,,575 N Idaho Rd Apache Junction AZ 85119,33.42136,-111.54494
6,21,,2122 S Goldfield Rd Apache Junction AZ 85119,33.39492,-111.5119
7,21,,15747 N Shegoi Rd Coolidge AZ 85128,33.02535,-111.57044
8,21,,1510 W Sesame Rd (San Tan Rd) Sacaton AZ 85147,33.16115,-111.80157
9,21,,3496 W Casa Blanca Rd Bapchule AZ 85121,33.11777,-111.88599
10,21,,1650 S Ironwood Dr Apache Junction AZ 85120,33.40025,-111.56374
11,21,,5782 S Mountainbrook Dr Gold Canyon AZ 85118,33.3627,-111.4643
12,21,,5782 S Mountainbrook Dr Gold Canyon AZ 85118,33.3627,-111.4643
13,21,,43910 W Meadowview Rd Maricopa AZ 85138,32.88116,-112.03856
14,21,,33622 N Mountain Vista Blvd San Tan Valley AZ 85142,33.18335,-111.6057
15,21,,1521 E Bella Vista Rd Queen Creek AZ 85143,33.16039,-111.55085
16,21,,28479 N Main Street San Tan Valley AZ 85143,33.13782,-111.5259
17,21,,2517 E Ocotillo Rd San Tan Valley AZ 85140,33.24914,-111.53835
18,21,,6640 S Kings Ranch Road Gold Canyon AZ 85118,33.35455,-111.456
19,21,,22590 N Powers Pkwy Maricopa AZ 85138,33.07839,-112.00873
20,21,,22590 N Powers Pkwy Maricopa AZ 85138,33.07839,-112.00873
21,21,,29419 S Desert Willow Blvd San Tan Valley AZ 85143,33.14653,-111.55449
22,21,,2517 E Ocotillo Rd San Tan Valley AZ 85140,33.24914,-111.53835
23,21,,48227 W Farrell Rd Maricopa AZ 85139,33.02895,-112.08506
24,21,,20991 N Butterfield Pkwy Maricopa AZ 85138,33.06972,-112.03762
25,21,,20991 N Butterfield Pkwy Maricopa AZ 85138,33.06972,-112.03762
26,21,,22590 N Powers Pkwy Maricopa AZ 85138,33.07839,-112.00873
27,21,,1511 E Florence Blvd (Card Room) Casa Grande AZ 85122,32.87434,-111.72048
