idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
492,-109.97931,33.82074,0.42653,0.99096,0.85286,0.99327,0.62433,0.46099,0.60472,0.20809,0.60958,0.89588,0.29669,0.88829,0.57418,0.55948
15830,-110.71381,35.03447,0.54473,0.99654,0.91059,0.78143,0.94443,0.29481,0.88362,0.33255,0.39288,0.11181,0.52502,0.79104,0.62607,0.61407
15936,-110.69617,35.04151,0.56232,0.99601,0.76556,0.39523,0.89107,0.44224,0.92939,0.16118,0.03769,0.9813,0.52502,0.89958,0.61622,0.60355
20701,-110.0665,35.358,0.6812,0.0,0.71533,0.68668,0.0,0.63957,0.51863,0.62563,0.52348,0.28405,0.93568,0.95852,0.59747,0.60871
