idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
1518,-112.74328,34.03546,0.20456,0.0,0.5892,0.42477,0.0,0.73814,0.36257,0.1463,0.76134,0.31787,0.39547,0.86927,0.38966,0.40387
12284,-112.92115,34.4236,0.63446,0.0,0.61014,0.22205,0.0,0.013,0.28136,0.3584,0.05112,0.16475,0.06789,0.53334,0.29874,0.30857
21601,-112.11249,34.75212,0.91999,0.0,0.0,0.30214,0.0,0.43143,0.41754,0.22695,0.17182,0.57572,0.64738,0.27269,0.2602,0.26806
31166,-112.49148,35.21968,0.0203,0.96975,0.71961,0.14084,0.0,0.57146,0.83741,0.81414,0.88275,0.37284,0.90121,0.38095,0.62853,0.66967
31269,-112.49153,35.22689,0.0203,0.97665,0.0,0.14084,0.0,0.57146,0.83741,0.81414,0.88275,0.37284,0.90121,0.44354,0.57221,0.61301
