Unnamed: 0,county_code,name,address,lat,lon
1,17,,78 W Center St Snowflake AZ 85937,34.50953,-110.08037
2,17,,6414 W. First St. Woodruff AZ 85942,34.77996,-110.04262
3,17,,Low Mountain Chapter House Low Mountain AZ 86503,35.95159,-110.0896
4,17,,"8176 N. Westover Ave., Joseph City AZ 86032",34.95927,-110.33206
5,17,,1785 Edmond Cr White Mountain Lake AZ 85901,34.35907,-109.98169
6,17,,Forest Lake Chapter House FOREST LAKE AZ 86033,36.29328,-110.30244
7,17,,WHIPPOORWILL CHAPTER HOUSE WHIPPOORWILL AZ 86503,36.0286,-110.08095
8,17,,BLACK MESA CHAPTER HOUSE Black Mesa AZ 86033,36.34568,-110.06527
9,17,,325 W White Mountain Blvd Lakeside AZ 85935,34.14495,-109.95851
10,17,,1248 Pinedale Rd Pinedale AZ 85934,34.30344,-110.24613
11,17,,Dilkon Chapter House Winslow AZ 86047,35.38571,-110.32169
12,17,,394 Mile Marker Arizona 264 POLACCA AZ 86042,35.84233,-110.3439
13,17,,Greasewood Chapter House GREASEWOOD AZ 86505,35.52841,-109.85416
14,17,,"2106 Granite Rd., Clay Springs AZ 85923",34.35869,-110.2993
15,17,,"2878 E. White Mountain Blvd., Pinetop-Lakeside AZ 85935",34.1238,-109.92215
16,17,,207 500 St W Taylor AZ 85937,34.46806,-110.09917
17,17,,Hardrock Chapter House  HARDROCK AZ 86039,36.03711,-110.5084
18,17,,6 Miles S. Birdsprings Chapter N71 BIRDSPRINGS AZ 86047,35.30642,-110.76496
19,17,,100 Main St. Kykotsmovi AZ 86039,35.86846,-110.62286
20,17,,E Hwy 160 Rte 98 Shonto AZ 86054,36.59635,-110.65406
21,17,,971 Timberland Rd Show Low AZ 85901,34.28405,-110.16748
22,17,,US Hwy 163 & Combridge Rd KAYENTA AZ 86033,36.70713,-110.25608
23,17,,Chilchenbeto Chapter House Chilchinbito AZ 86033,36.52792,-110.08219
24,17,,620 E McNeil St Show Low AZ 85901,34.25012,-110.03487
25,17,,28 N Hwy 77 Indian Wells AZ 86505,35.35136,-110.06439
26,17,,Pinon Chapter House Pinon AZ 86510,36.1018,-110.22107
27,17,,1 AZ-73 Hon-dah AZ 85935,34.07999,-109.90579
28,17,,3561 E Deuce of Club Show Low AZ 89501,34.25859,-110.004
29,17,,9419 Concho Hwy Snowflake AZ 85937,34.54507,-109.89844
30,17,,8611 N 5th St Sun Valley AZ 86029,34.98319,-110.05197
31,17,,2188 W Country Club Dr Heber AZ 85928,34.39861,-110.55204
32,17,,6 W. 3rd St Cibecue AZ 85911,34.05134,-110.48511
33,17,,963 S Chief Ave Whiteriver AZ 85941,33.8256,-109.97733
34,17,,SIPAULOVI YOUTH & ELDERLY BLDG TOREVA AZ 86043,35.80839,-110.49611
35,17,,INDIAN WELLS CHAPTER HOUSE INDIAN WELLS AZ 86031,35.40112,-110.0837
36,17,,Teesto Chapter House Winslow AZ 86047,35.49717,-110.40605
37,17,,500 E. Cherry St WINSLOW AZ 86047,35.02681,-110.69054
38,17,,404 1st Ave Holbrook AZ 86025,34.90414,-110.16025
39,17,,JEDDITO CHAPTER HOUSE JEDDITO AZ 86034,35.7743,-110.13663
40,17,,78 W Center St Snowflake AZ 85937,34.50953,-110.08037
41,17,,6414 W. First St. Woodruff AZ 85942,34.77996,-110.04262
42,17,,Low Mountain Chapter House Low Mountain AZ 86503,35.95159,-110.0896
43,17,,"8176 N. Westover Ave., Joseph City AZ 86032",34.95927,-110.33206
44,17,,1785 Edmond Cr White Mountain Lake AZ 85901,34.35907,-109.98169
45,17,,Forest Lake Chapter House FOREST LAKE AZ 86033,36.29328,-110.30244
46,17,,WHIPPOORWILL CHAPTER HOUSE WHIPPOORWILL AZ 86503,36.0286,-110.08095
47,17,,BLACK MESA CHAPTER HOUSE Black Mesa AZ 86033,36.34568,-110.06527
48,17,,325 W White Mountain Blvd Lakeside AZ 85935,34.14495,-109.95851
49,17,,1248 Pinedale Rd Pinedale AZ 85934,34.30344,-110.24613
50,17,,Dilkon Chapter House Winslow AZ 86047,35.38571,-110.32169
51,17,,394 Mile Marker Arizona 264 POLACCA AZ 86042,35.84233,-110.3439
52,17,,Greasewood Chapter House GREASEWOOD AZ 86505,35.52841,-109.85416
53,17,,"2106 Granite Rd., Clay Springs AZ 85923",34.35869,-110.2993
54,17,,"2878 E. White Mountain Blvd., Pinetop-Lakeside AZ 85935",34.1238,-109.92215
55,17,,207 500 St W Taylor AZ 85937,34.46806,-110.09917
56,17,,Hardrock Chapter House  HARDROCK AZ 86039,36.03711,-110.5084
57,17,,6 Miles S. Birdsprings Chapter N71 BIRDSPRINGS AZ 86047,35.30642,-110.76496
58,17,,100 Main St. Kykotsmovi AZ 86039,35.86846,-110.62286
59,17,,E Hwy 160 Rte 98 Shonto AZ 86054,36.59635,-110.65406
60,17,,971 Timberland Rd Show Low AZ 85901,34.28405,-110.16748
61,17,,US Hwy 163 & Combridge Rd KAYENTA AZ 86033,36.70713,-110.25608
62,17,,Chilchenbeto Chapter House Chilchinbito AZ 86033,36.52792,-110.08219
63,17,,620 E McNeil St Show Low AZ 85901,34.25012,-110.03487
64,17,,28 N Hwy 77 Indian Wells AZ 86505,35.35136,-110.06439
65,17,,Pinon Chapter House Pinon AZ 86510,36.1018,-110.22107
66,17,,1 AZ-73 Hon-dah AZ 85935,34.07999,-109.90579
67,17,,3561 E Deuce of Club Show Low AZ 89501,34.25859,-110.004
68,17,,9419 Concho Hwy Snowflake AZ 85937,34.54507,-109.89844
69,17,,8611 N 5th St Sun Valley AZ 86029,34.98319,-110.05197
70,17,,2188 W Country Club Dr Heber AZ 85928,34.39861,-110.55204
71,17,,6 W. 3rd St Cibecue AZ 85911,34.05134,-110.48511
72,17,,963 S Chief Ave Whiteriver AZ 85941,33.8256,-109.97733
73,17,,SIPAULOVI YOUTH & ELDERLY BLDG TOREVA AZ 86043,35.80839,-110.49611
74,17,,INDIAN WELLS CHAPTER HOUSE INDIAN WELLS AZ 86031,35.40112,-110.0837
75,17,,Teesto Chapter House Winslow AZ 86047,35.49717,-110.40605
76,17,,500 E. Cherry St WINSLOW AZ 86047,35.02681,-110.69054
77,17,,404 1st Ave Holbrook AZ 86025,34.90414,-110.16025
78,17,,JEDDITO CHAPTER HOUSE JEDDITO AZ 86034,35.7743,-110.13663
79,17,,78 W Center St Snowflake AZ 85937,34.50953,-110.08037
80,17,,6414 W. First St. Woodruff AZ 85942,34.77996,-110.04262
81,17,,Low Mountain Chapter House Low Mountain AZ 86503,35.95159,-110.0896
82,17,,"8176 N. Westover Ave., Joseph City AZ 86032",34.95927,-110.33206
83,17,,1785 Edmond Cr White Mountain Lake AZ 85901,34.35907,-109.98169
84,17,,Forest Lake Chapter House FOREST LAKE AZ 86033,36.29328,-110.30244
85,17,,WHIPPOORWILL CHAPTER HOUSE WHIPPOORWILL AZ 86503,36.0286,-110.08095
86,17,,BLACK MESA CHAPTER HOUSE Black Mesa AZ 86033,36.34568,-110.06527
87,17,,325 W White Mountain Blvd Lakeside AZ 85935,34.14495,-109.95851
88,17,,1248 Pinedale Rd Pinedale AZ 85934,34.30344,-110.24613
89,17,,Dilkon Chapter House Winslow AZ 86047,35.38571,-110.32169
90,17,,394 Mile Marker Arizona 264 POLACCA AZ 86042,35.84233,-110.3439
91,17,,Greasewood Chapter House GREASEWOOD AZ 86505,35.52841,-109.85416
92,17,,"2106 Granite Rd., Clay Springs AZ 85923",34.35869,-110.2993
93,17,,"2878 E. White Mountain Blvd., Pinetop-Lakeside AZ 85935",34.1238,-109.92215
94,17,,207 500 St W Taylor AZ 85937,34.46806,-110.09917
95,17,,Hardrock Chapter House  HARDROCK AZ 86039,36.03711,-110.5084
96,17,,6 Miles S. Birdsprings Chapter N71 BIRDSPRINGS AZ 86047,35.30642,-110.76496
97,17,,100 Main St. Kykotsmovi AZ 86039,35.86846,-110.62286
98,17,,E Hwy 160 Rte 98 Shonto AZ 86054,36.59635,-110.65406
99,17,,971 Timberland Rd Show Low AZ 85901,34.28405,-110.16748
100,17,,US Hwy 163 & Combridge Rd KAYENTA AZ 86033,36.70713,-110.25608
101,17,,Chilchenbeto Chapter House Chilchinbito AZ 86033,36.52792,-110.08219
102,17,,620 E McNeil St Show Low AZ 85901,34.25012,-110.03487
103,17,,28 N Hwy 77 Indian Wells AZ 86505,35.35136,-110.06439
104,17,,Pinon Chapter House Pinon AZ 86510,36.1018,-110.22107
105,17,,1 AZ-73 Hon-dah AZ 85935,34.07999,-109.90579
106,17,,3561 E Deuce of Club Show Low AZ 89501,34.25859,-110.004
107,17,,9419 Concho Hwy Snowflake AZ 85937,34.54507,-109.89844
108,17,,8611 N 5th St Sun Valley AZ 86029,34.98319,-110.05197
109,17,,2188 W Country Club Dr Heber AZ 85928,34.39861,-110.55204
110,17,,6 W. 3rd St Cibecue AZ 85911,34.05134,-110.48511
111,17,,963 S Chief Ave Whiteriver AZ 85941,33.8256,-109.97733
112,17,,SIPAULOVI YOUTH & ELDERLY BLDG TOREVA AZ 86043,35.80839,-110.49611
113,17,,INDIAN WELLS CHAPTER HOUSE INDIAN WELLS AZ 86031,35.40112,-110.0837
114,17,,Teesto Chapter House Winslow AZ 86047,35.49717,-110.40605
115,17,,500 E. Cherry St WINSLOW AZ 86047,35.02681,-110.69054
116,17,,404 1st Ave Holbrook AZ 86025,34.90414,-110.16025
117,17,,JEDDITO CHAPTER HOUSE JEDDITO AZ 86034,35.7743,-110.13663
118,17,,78 W Center St Snowflake AZ 85937,34.50953,-110.08037
119,17,,6414 W. First St. Woodruff AZ 85942,34.77996,-110.04262
120,17,,Low Mountain Chapter House Low Mountain AZ 86503,35.95159,-110.0896
121,17,,"8176 N. Westover Ave., Joseph City AZ 86032",34.95927,-110.33206
122,17,,1785 Edmond Cr White Mountain Lake AZ 85901,34.35907,-109.98169
123,17,,Forest Lake Chapter House FOREST LAKE AZ 86033,36.29328,-110.30244
124,17,,WHIPPOORWILL CHAPTER HOUSE WHIPPOORWILL AZ 86503,36.0286,-110.08095
125,17,,BLACK MESA CHAPTER HOUSE Black Mesa AZ 86033,36.34568,-110.06527
126,17,,325 W White Mountain Blvd Lakeside AZ 85935,34.14495,-109.95851
127,17,,1248 Pinedale Rd Pinedale AZ 85934,34.30344,-110.24613
128,17,,Dilkon Chapter House Winslow AZ 86047,35.38571,-110.32169
129,17,,394 Mile Marker Arizona 264 POLACCA AZ 86042,35.84233,-110.3439
130,17,,Greasewood Chapter House GREASEWOOD AZ 86505,35.52841,-109.85416
131,17,,"2106 Granite Rd., Clay Springs AZ 85923",34.35869,-110.2993
132,17,,"2878 E. White Mountain Blvd., Pinetop-Lakeside AZ 85935",34.1238,-109.92215
133,17,,207 500 St W Taylor AZ 85937,34.46806,-110.09917
134,17,,Hardrock Chapter House  HARDROCK AZ 86039,36.03711,-110.5084
135,17,,6 Miles S. Birdsprings Chapter N71 BIRDSPRINGS AZ 86047,35.30642,-110.76496
136,17,,100 Main St. Kykotsmovi AZ 86039,35.86846,-110.62286
137,17,,E Hwy 160 Rte 98 Shonto AZ 86054,36.59635,-110.65406
138,17,,971 Timberland Rd Show Low AZ 85901,34.28405,-110.16748
139,17,,US Hwy 163 & Combridge Rd KAYENTA AZ 86033,36.70713,-110.25608
140,17,,Chilchenbeto Chapter House Chilchinbito AZ 86033,36.52792,-110.08219
141,17,,620 E McNeil St Show Low AZ 85901,34.25012,-110.03487
142,17,,28 N Hwy 77 Indian Wells AZ 86505,35.35136,-110.06439
143,17,,Pinon Chapter House Pinon AZ 86510,36.1018,-110.22107
144,17,,1 AZ-73 Hon-dah AZ 85935,34.07999,-109.90579
145,17,,3561 E Deuce of Club Show Low AZ 89501,34.25859,-110.004
146,17,,9419 Concho Hwy Snowflake AZ 85937,34.54507,-109.89844
147,17,,8611 N 5th St Sun Valley AZ 86029,34.98319,-110.05197
148,17,,2188 W Country Club Dr Heber AZ 85928,34.39861,-110.55204
149,17,,6 W. 3rd St Cibecue AZ 85911,34.05134,-110.48511
150,17,,963 S Chief Ave Whiteriver AZ 85941,33.8256,-109.97733
151,17,,SIPAULOVI YOUTH & ELDERLY BLDG TOREVA AZ 86043,35.80839,-110.49611
152,17,,INDIAN WELLS CHAPTER HOUSE INDIAN WELLS AZ 86031,35.40112,-110.0837
153,17,,Teesto Chapter House Winslow AZ 86047,35.49717,-110.40605
154,17,,500 E. Cherry St WINSLOW AZ 86047,35.02681,-110.69054
155,17,,404 1st Ave Holbrook AZ 86025,34.90414,-110.16025
156,17,,JEDDITO CHAPTER HOUSE JEDDITO AZ 86034,35.7743,-110.13663
157,17,,78 W Center St Snowflake AZ 85937,34.50953,-110.08037
158,17,,6414 W. First St. Woodruff AZ 85942,34.77996,-110.04262
159,17,,Low Mountain Chapter House Low Mountain AZ 86503,35.95159,-110.0896
160,17,,"8176 N. Westover Ave., Joseph City AZ 86032",34.95927,-110.33206
161,17,,1785 Edmond Cr White Mountain Lake AZ 85901,34.35907,-109.98169
162,17,,Forest Lake Chapter House FOREST LAKE AZ 86033,36.29328,-110.30244
163,17,,WHIPPOORWILL CHAPTER HOUSE WHIPPOORWILL AZ 86503,36.0286,-110.08095
164,17,,BLACK MESA CHAPTER HOUSE Black Mesa AZ 86033,36.34568,-110.06527
165,17,,325 W White Mountain Blvd Lakeside AZ 85935,34.14495,-109.95851
166,17,,1248 Pinedale Rd Pinedale AZ 85934,34.30344,-110.24613
167,17,,Dilkon Chapter House Winslow AZ 86047,35.38571,-110.32169
168,17,,394 Mile Marker Arizona 264 POLACCA AZ 86042,35.84233,-110.3439
169,17,,Greasewood Chapter House GREASEWOOD AZ 86505,35.52841,-109.85416
170,17,,"2106 Granite Rd., Clay Springs AZ 85923",34.35869,-110.2993
171,17,,"2878 E. White Mountain Blvd., Pinetop-Lakeside AZ 85935",34.1238,-109.92215
172,17,,207 500 St W Taylor AZ 85937,34.46806,-110.09917
173,17,,Hardrock Chapter House  HARDROCK AZ 86039,36.03711,-110.5084
174,17,,6 Miles S. Birdsprings Chapter N71 BIRDSPRINGS AZ 86047,35.30642,-110.76496
175,17,,100 Main St. Kykotsmovi AZ 86039,35.86846,-110.62286
176,17,,E Hwy 160 Rte 98 Shonto AZ 86054,36.59635,-110.65406
177,17,,971 Timberland Rd Show Low AZ 85901,34.28405,-110.16748
178,17,,US Hwy 163 & Combridge Rd KAYENTA AZ 86033,36.70713,-110.25608
179,17,,Chilchenbeto Chapter House Chilchinbito AZ 86033,36.52792,-110.08219
180,17,,620 E McNeil St Show Low AZ 85901,34.25012,-110.03487
181,17,,28 N Hwy 77 Indian Wells AZ 86505,35.35136,-110.06439
182,17,,Pinon Chapter House Pinon AZ 86510,36.1018,-110.22107
183,17,,1 AZ-73 Hon-dah AZ 85935,34.07999,-109.90579
184,17,,3561 E Deuce of Club Show Low AZ 89501,34.25859,-110.004
185,17,,9419 Concho Hwy Snowflake AZ 85937,34.54507,-109.89844
186,17,,8611 N 5th St Sun Valley AZ 86029,34.98319,-110.05197
187,17,,2188 W Country Club Dr Heber AZ 85928,34.39861,-110.55204
188,17,,6 W. 3rd St Cibecue AZ 85911,34.05134,-110.48511
189,17,,963 S Chief Ave Whiteriver AZ 85941,33.8256,-109.97733
190,17,,SIPAULOVI YOUTH & ELDERLY BLDG TOREVA AZ 86043,35.80839,-110.49611
191,17,,INDIAN WELLS CHAPTER HOUSE INDIAN WELLS AZ 86031,35.40112,-110.0837
192,17,,Teesto Chapter House Winslow AZ 86047,35.49717,-110.40605
193,17,,500 E. Cherry St WINSLOW AZ 86047,35.02681,-110.69054
194,17,,404 1st Ave Holbrook AZ 86025,34.90414,-110.16025
195,17,,JEDDITO CHAPTER HOUSE JEDDITO AZ 86034,35.7743,-110.13663
196,17,,78 W Center St Snowflake AZ 85937,34.50953,-110.08037
197,17,,6414 W. First St. Woodruff AZ 85942,34.77996,-110.04262
198,17,,Low Mountain Chapter House Low Mountain AZ 86503,35.95159,-110.0896
199,17,,"8176 N. Westover Ave., Joseph City AZ 86032",34.95927,-110.33206
200,17,,1785 Edmond Cr White Mountain Lake AZ 85901,34.35907,-109.98169
201,17,,Forest Lake Chapter House FOREST LAKE AZ 86033,36.29328,-110.30244
202,17,,WHIPPOORWILL CHAPTER HOUSE WHIPPOORWILL AZ 86503,36.0286,-110.08095
203,17,,BLACK MESA CHAPTER HOUSE Black Mesa AZ 86033,36.34568,-110.06527
204,17,,325 W White Mountain Blvd Lakeside AZ 85935,34.14495,-109.95851
205,17,,1248 Pinedale Rd Pinedale AZ 85934,34.30344,-110.24613
206,17,,Dilkon Chapter House Winslow AZ 86047,35.38571,-110.32169
207,17,,394 Mile Marker Arizona 264 POLACCA AZ 86042,35.84233,-110.3439
208,17,,Greasewood Chapter House GREASEWOOD AZ 86505,35.52841,-109.85416
209,17,,"2106 Granite Rd., Clay Springs AZ 85923",34.35869,-110.2993
210,17,,"2878 E. White Mountain Blvd., Pinetop-Lakeside AZ 85935",34.1238,-109.92215
211,17,,207 500 St W Taylor AZ 85937,34.46806,-110.09917
212,17,,Hardrock Chapter House  HARDROCK AZ 86039,36.03711,-110.5084
213,17,,6 Miles S. Birdsprings Chapter N71 BIRDSPRINGS AZ 86047,35.30642,-110.76496
214,17,,100 Main St. Kykotsmovi AZ 86039,35.86846,-110.62286
215,17,,E Hwy 160 Rte 98 Shonto AZ 86054,36.59635,-110.65406
216,17,,971 Timberland Rd Show Low AZ 85901,34.28405,-110.16748
217,17,,US Hwy 163 & Combridge Rd KAYENTA AZ 86033,36.70713,-110.25608
218,17,,Chilchenbeto Chapter House Chilchinbito AZ 86033,36.52792,-110.08219
219,17,,620 E McNeil St Show Low AZ 85901,34.25012,-110.03487
220,17,,28 N Hwy 77 Indian Wells AZ 86505,35.35136,-110.06439
221,17,,Pinon Chapter House Pinon AZ 86510,36.1018,-110.22107
222,17,,1 AZ-73 Hon-dah AZ 85935,34.07999,-109.90579
223,17,,3561 E Deuce of Club Show Low AZ 89501,34.25859,-110.004
224,17,,9419 Concho Hwy Snowflake AZ 85937,34.54507,-109.89844
225,17,,8611 N 5th St Sun Valley AZ 86029,34.98319,-110.05197
226,17,,2188 W Country Club Dr Heber AZ 85928,34.39861,-110.55204
227,17,,6 W. 3rd St Cibecue AZ 85911,34.05134,-110.48511
228,17,,963 S Chief Ave Whiteriver AZ 85941,33.8256,-109.97733
229,17,,SIPAULOVI YOUTH & ELDERLY BLDG TOREVA AZ 86043,35.80839,-110.49611
230,17,,INDIAN WELLS CHAPTER HOUSE INDIAN WELLS AZ 86031,35.40112,-110.0837
231,17,,Teesto Chapter House Winslow AZ 86047,35.49717,-110.40605
232,17,,500 E. Cherry St WINSLOW AZ 86047,35.02681,-110.69054
233,17,,404 1st Ave Holbrook AZ 86025,34.90414,-110.16025
234,17,,JEDDITO CHAPTER HOUSE JEDDITO AZ 86034,35.7743,-110.13663
235,17,,78 W Center St Snowflake AZ 85937,34.50953,-110.08037
236,17,,6414 W. First St. Woodruff AZ 85942,34.77996,-110.04262
237,17,,Low Mountain Chapter House Low Mountain AZ 86503,35.95159,-110.0896
238,17,,"8176 N. Westover Ave., Joseph City AZ 86032",34.95927,-110.33206
239,17,,1785 Edmond Cr White Mountain Lake AZ 85901,34.35907,-109.98169
240,17,,Forest Lake Chapter House FOREST LAKE AZ 86033,36.29328,-110.30244
241,17,,WHIPPOORWILL CHAPTER HOUSE WHIPPOORWILL AZ 86503,36.0286,-110.08095
242,17,,BLACK MESA CHAPTER HOUSE Black Mesa AZ 86033,36.34568,-110.06527
243,17,,325 W White Mountain Blvd Lakeside AZ 85935,34.14495,-109.95851
244,17,,1248 Pinedale Rd Pinedale AZ 85934,34.30344,-110.24613
245,17,,Dilkon Chapter House Winslow AZ 86047,35.38571,-110.32169
246,17,,394 Mile Marker Arizona 264 POLACCA AZ 86042,35.84233,-110.3439
247,17,,Greasewood Chapter House GREASEWOOD AZ 86505,35.52841,-109.85416
248,17,,"2106 Granite Rd., Clay Springs AZ 85923",34.35869,-110.2993
249,17,,"2878 E. White Mountain Blvd., Pinetop-Lakeside AZ 85935",34.1238,-109.92215
250,17,,207 500 St W Taylor AZ 85937,34.46806,-110.09917
251,17,,Hardrock Chapter House  HARDROCK AZ 86039,36.03711,-110.5084
252,17,,6 Miles S. Birdsprings Chapter N71 BIRDSPRINGS AZ 86047,35.30642,-110.76496
253,17,,100 Main St. Kykotsmovi AZ 86039,35.86846,-110.62286
254,17,,E Hwy 160 Rte 98 Shonto AZ 86054,36.59635,-110.65406
255,17,,971 Timberland Rd Show Low AZ 85901,34.28405,-110.16748
256,17,,US Hwy 163 & Combridge Rd KAYENTA AZ 86033,36.70713,-110.25608
257,17,,Chilchenbeto Chapter House Chilchinbito AZ 86033,36.52792,-110.08219
258,17,,620 E McNeil St Show Low AZ 85901,34.25012,-110.03487
259,17,,28 N Hwy 77 Indian Wells AZ 86505,35.35136,-110.06439
260,17,,Pinon Chapter House Pinon AZ 86510,36.1018,-110.22107
261,17,,1 AZ-73 Hon-dah AZ 85935,34.07999,-109.90579
262,17,,3561 E Deuce of Club Show Low AZ 89501,34.25859,-110.004
263,17,,9419 Concho Hwy Snowflake AZ 85937,34.54507,-109.89844
264,17,,8611 N 5th St Sun Valley AZ 86029,34.98319,-110.05197
265,17,,2188 W Country Club Dr Heber AZ 85928,34.39861,-110.55204
266,17,,6 W. 3rd St Cibecue AZ 85911,34.05134,-110.48511
267,17,,963 S Chief Ave Whiteriver AZ 85941,33.8256,-109.97733
268,17,,SIPAULOVI YOUTH & ELDERLY BLDG TOREVA AZ 86043,35.80839,-110.49611
269,17,,INDIAN WELLS CHAPTER HOUSE INDIAN WELLS AZ 86031,35.40112,-110.0837
270,17,,Teesto Chapter House Winslow AZ 86047,35.49717,-110.40605
271,17,,500 E. Cherry St WINSLOW AZ 86047,35.02681,-110.69054
272,17,,404 1st Ave Holbrook AZ 86025,34.90414,-110.16025
273,17,,JEDDITO CHAPTER HOUSE JEDDITO AZ 86034,35.7743,-110.13663
