geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
4015940400,15,0.05596,0,0.80105,0,0.13608,0,0.3322,0,0.1037,0,0.0,1,0.00198,1,0.03104,0,0.02576,0,0.0061,0,0,1,0.02975,0.005,1288,1770.12905,0.72763,0.27468,0.27421,1.0,0.33347
4015940501,15,0.01551,1,0.96125,0,0.34699,0,0.13172,0,0.04888,0,0.00731,1,0.00423,1,0.20978,0,0.74519,0,0.01398,0,0,1,0.00746,0.02134,2546,72.27267,35.2277,0.59168,0.524,0.99954,0.45256
4015950100,15,0.04786,1,0.99065,0,0.16704,0,0.29367,0,0.08543,0,0.0,1,0.0,1,0.09868,0,0.87732,0,0.03756,0,0,1,0.01288,0.0448,10851,13131.80801,0.82631,0.35954,0.27276,,0.23526
4015950401,15,0.04301,1,0.93207,0,0.34652,0,0.46881,0,0.0,1,0.0,1,0.0,1,0.19404,1,0.80596,0,0.00964,0,0,1,0.00191,0.00542,2051,610.03301,3.36211,0.59163,0.50408,1.0,0.55616
4015950402,15,0.00101,1,0.99193,0,0.21951,0,0.14247,0,0.04733,0,0.02898,1,0.01376,1,0.05023,0,0.84979,0,0.02287,0,0,1,0.02023,0.029,3950,5067.47188,0.77948,0.60228,0.58067,0.8502,0.4521
4015950500,15,0.00668,1,0.91818,0,0.23171,0,0.27302,0,0.02987,1,0.00249,1,0.03236,1,0.05414,1,0.87492,0,0.00794,0,0,1,0.00263,0.11249,1446,1294.15186,1.11733,0.66807,0.56836,0.63334,0.47384
4015950600,15,0.01595,1,0.94228,0,0.30397,0,0.22289,0,0.04515,0,0.01664,1,0.00145,1,0.14094,0,0.81597,0,0.0512,0,0,1,0.01677,0.0557,9029,494.17328,18.27092,0.60133,0.55697,0.75027,0.4309
4015950703,15,0.00855,1,0.94727,0,0.23641,0,0.30722,0,0.13247,0,0.01186,1,0.02887,1,0.05593,0,0.87216,0,0.0194,0,0,1,0.00593,0.0022,3880,2.80702,1382.24829,0.58771,0.51829,0.75043,0.4536
4015950704,15,0.00211,1,0.95784,0,0.22651,0,0.13661,0,0.09126,0,0.00396,1,0.0,1,0.08074,0,0.89932,0,0.03676,0,0,1,0.01409,0.0493,5995,311.59825,19.23952,0.59608,0.53886,0.68155,0.47979
4015950705,15,0.06068,1,0.93711,0,0.32177,0,0.23654,0,0.06176,0,0.00163,1,0.0,1,0.20228,0,0.77837,0,0.01909,0,0,1,0.00787,0.00212,4132,8.5551,482.98675,0.59166,0.53283,0.63468,0.46764
4015950706,15,0.02077,1,0.88083,0,0.27316,0,0.38328,0,0.0818,0,0.0,1,0.0,1,0.10321,0,0.85652,0,0.0189,0,0,1,0.00119,0.00162,3825,2.89487,1321.30212,0.58854,0.52044,0.7367,0.45645
4015951401,15,0.0285,0,0.92094,0,0.13467,0,0.14245,0,0.05527,0,0.01281,1,0.03321,1,0.13876,0,0.79696,0,0.02214,0,0,1,0.00147,0.00307,3748,15.19548,246.65228,0.66692,0.56749,0.63333,0.47179
