,osm_id,code,fclass,name,lon,lat
0,359287117,2005,post_office,Mocassin Post Office,-112.75909,36.90887
1,359286705,2005,post_office,Riviera Post Office,-114.63024,35.09444
2,359287093,2005,post_office,Bullhead City Post Office,-114.56691,35.15194
3,359287097,2005,post_office,Chloride Post Office,-114.19933,35.41453
4,359287103,2005,post_office,Dolan Springs Post Office,-114.27857,35.58638
5,359287110,2005,post_office,Kingman Post Office,-114.05252,35.19025
6,359287120,2005,post_office,Mohave Valley Post Office,-114.5983,34.92778
7,359287126,2005,post_office,Peach Springs Post Office,-113.42702,35.52904
8,359287129,2005,post_office,Wikieup Post Office,-113.60771,34.69724
9,359287133,2005,post_office,Yucca Post Office,-114.15356,34.87362
10,366219638,2009,courthouse,Mohave County Courthouse,-114.05257,35.19209
11,366219950,2099,public_building,Old Cofer Headquarters,-113.35576,34.8064
12,366220057,2008,town_hall,Kingman City Hall,-114.05356,35.19
13,468324829,2002,fire_station,,-114.30696,35.20744
14,853974383,2099,public_building,Hualapai Tribal Headquarters,-113.42618,35.5293
15,4415810689,2005,post_office,,-114.03271,35.19636
16,6186752459,2005,post_office,Oatman Post Office,-114.38431,35.02701
17,6186810157,2002,fire_station,Golden Shores Volunteer Fire Department,-114.48053,34.7802
18,4591968391,2001,police,Lake Havasu City Police Dept,-114.31805,34.47833
19,4591968670,2002,fire_station,Lake Havasu City Fire Station #1,-114.31669,34.47666
20,4591969535,2008,town_hall,Lake Havasu City Hall,-114.31924,34.47713
21,4591975534,2005,post_office,Post Office,-114.34054,34.47565
22,5294717353,2001,police,Mohave County Sheriff’s Office,-114.35197,34.53904
23,5778260617,2002,fire_station,,-114.36745,34.54626
24,1387735237,2002,fire_station,Grapevine Mesa Fire District,-114.06678,36.00319
25,1387735240,2007,library,Meadview Community Library,-114.06557,36.00251
26,5325403061,2002,fire_station,he Beaver Dam/Littlefield Fire District Station #3,-114.03696,36.77312
