provider,lat,lon,num_stops_per_week,score
University of AZ - Cat Tran - Free Shuttle Service,32.23001,-110.95267,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.22797,-110.95403,208,2
University of AZ - Cat Tran - Free Shuttle Service,32.22855,-110.97599,124,2
University of AZ - Cat Tran - Free Shuttle Service,32.22895,-110.97772,62,1
University of AZ - Cat Tran - Free Shuttle Service,32.2397,-110.94736,440,4
University of AZ - Cat Tran - Free Shuttle Service,32.23046,-110.95067,26,1
University of AZ - Cat Tran - Free Shuttle Service,32.23322,-110.94808,182,2
University of AZ - Cat Tran - Free Shuttle Service,32.23002,-110.95463,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.229,-110.95685,26,1
University of AZ - Cat Tran - Free Shuttle Service,32.23444,-110.95667,94,2
University of AZ - Cat Tran - Free Shuttle Service,32.23741,-110.94995,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.232,-110.95471,156,2
University of AZ - Cat Tran - Free Shuttle Service,32.2305,-110.95687,102,2
University of AZ - Cat Tran - Free Shuttle Service,32.23737,-110.95455,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.23375,-110.94971,56,1
University of AZ - Cat Tran - Free Shuttle Service,32.22887,-110.95107,242,3
University of AZ - Cat Tran - Free Shuttle Service,32.23021,-110.95783,26,1
University of AZ - Cat Tran - Free Shuttle Service,32.23322,-110.95269,26,1
University of AZ - Cat Tran - Free Shuttle Service,32.2348,-110.95162,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.2348,-110.94905,102,2
University of AZ - Cat Tran - Free Shuttle Service,32.23169,-110.94762,66,1
University of AZ - Cat Tran - Free Shuttle Service,32.21767,-110.93896,132,2
University of AZ - Cat Tran - Free Shuttle Service,32.23769,-110.9524,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.2409,-110.95242,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.24503,-110.95246,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.2542,-110.95243,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.26422,-110.95243,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.23315,-110.94817,94,2
University of AZ - Cat Tran - Free Shuttle Service,32.23143,-110.94816,150,2
University of AZ - Cat Tran - Free Shuttle Service,32.25373,-110.95266,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.24453,-110.95255,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.24033,-110.95254,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.23753,-110.95252,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.23308,-110.95659,26,1
University of AZ - Cat Tran - Free Shuttle Service,32.22054,-110.94249,66,1
University of AZ - Cat Tran - Free Shuttle Service,32.2372,-110.95014,94,2
University of AZ - Cat Tran - Free Shuttle Service,32.23149,-110.9481,126,2
University of AZ - Cat Tran - Free Shuttle Service,32.23788,-110.94833,220,2
University of AZ - Cat Tran - Free Shuttle Service,32.23508,-110.94803,126,2
University of AZ - Cat Tran - Free Shuttle Service,32.23051,-110.94845,94,2
University of AZ - Cat Tran - Free Shuttle Service,32.23038,-110.94847,192,2
University of AZ - Cat Tran - Free Shuttle Service,32.23035,-110.95057,166,2
University of AZ - Cat Tran - Free Shuttle Service,32.23229,-110.95666,94,2
University of AZ - Cat Tran - Free Shuttle Service,32.23235,-110.95686,126,2
University of AZ - Cat Tran - Free Shuttle Service,32.23723,-110.95488,120,2
University of AZ - Cat Tran - Free Shuttle Service,32.23177,-110.95887,62,1
University of AZ - Cat Tran - Free Shuttle Service,32.23176,-110.96193,62,1
University of AZ - Cat Tran - Free Shuttle Service,32.23162,-110.9619,62,1
University of AZ - Cat Tran - Free Shuttle Service,32.23173,-110.96516,62,1
University of AZ - Cat Tran - Free Shuttle Service,32.23159,-110.96461,62,1
University of AZ - Cat Tran - Free Shuttle Service,32.22672,-110.94676,66,1
University of AZ - Cat Tran - Free Shuttle Service,32.22658,-110.95081,66,1
University of AZ - Cat Tran - Free Shuttle Service,32.26002,-110.95237,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.26277,-110.95235,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.22341,-110.91947,4,1
University of AZ - Cat Tran - Free Shuttle Service,32.23818,-110.94824,220,2
University of AZ - Cat Tran - Free Shuttle Service,32.23493,-110.94907,26,1
University of AZ - Cat Tran - Free Shuttle Service,32.22915,-110.95667,150,2
University of AZ - Cat Tran - Free Shuttle Service,32.23443,-110.95688,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.23867,-110.95622,220,2
University of AZ - Cat Tran - Free Shuttle Service,32.26001,-110.95248,100,2
University of AZ - Cat Tran - Free Shuttle Service,32.27171,-110.95076,200,2
University of AZ - Cat Tran - Free Shuttle Service,32.23374,-110.95442,56,1
University of AZ - Cat Tran - Free Shuttle Service,32.23295,-110.9588,56,1
University of AZ - Cat Tran - Free Shuttle Service,32.23376,-110.94666,0,0
SunTran,32.23675,-110.95668,57,1
SunTran,32.2575,-110.94317,57,1
SunTran,32.25778,-110.90923,57,1
SunTran,32.25794,-110.91013,58,1
SunTran,32.25762,-110.94354,58,1
SunTran,32.19268,-110.93577,55,1
SunTran,32.20654,-110.94796,54,1
SunTran,32.17689,-110.93074,231,2
SunTran,32.17723,-110.82312,66,1
SunTran,32.18475,-110.84145,66,1
SunTran,32.2204,-110.8581,65,1
SunTran,32.22897,-110.91003,69,1
SunTran,32.22256,-110.96805,240,2
SunTran,32.22251,-110.96828,167,2
SunTran,32.22773,-110.94271,68,1
SunTran,32.2288,-110.90932,68,1
SunTran,32.1846,-110.8402,65,1
SunTran,32.16527,-110.81564,256,2
SunTran,32.19259,-110.78962,65,1
SunTran,32.23632,-110.91014,123,1
SunTran,32.23618,-110.94444,179,2
SunTran,32.22337,-110.96858,476,3
SunTran,32.23597,-110.94348,176,2
SunTran,32.23611,-110.90916,125,1
SunTran,32.23556,-110.85749,120,1
SunTran,32.19232,-110.84086,59,1
SunTran,32.19291,-110.78984,63,1
SunTran,32.24346,-110.90995,51,1
SunTran,32.24342,-110.90934,53,1
SunTran,32.14166,-110.95611,65,1
SunTran,32.17828,-110.95616,80,1
SunTran,32.22829,-110.95938,159,2
SunTran,32.26478,-110.96065,83,1
SunTran,32.22742,-110.95955,157,2
SunTran,32.17886,-110.95638,75,1
SunTran,32.20688,-110.85835,84,1
SunTran,32.20689,-110.90914,83,1
SunTran,32.20711,-110.91022,84,1
SunTran,32.20658,-110.85758,83,1
SunTran,32.19971,-110.96835,182,2
SunTran,32.22147,-110.91768,160,2
SunTran,32.22196,-110.85784,142,1
SunTran,32.25092,-110.84125,215,2
SunTran,32.24898,-110.84063,535,3
SunTran,32.2214,-110.85838,159,2
SunTran,32.22174,-110.91861,156,2
SunTran,32.19909,-110.96858,180,2
SunTran,32.25929,-110.79889,6,1
SunTran,32.25076,-110.87575,86,1
SunTran,32.23165,-110.94666,180,2
SunTran,32.24905,-110.94426,31,1
SunTran,32.25048,-110.90952,85,1
SunTran,32.25056,-110.87503,85,1
SunTran,32.24935,-110.97816,225,2
SunTran,32.17796,-110.95718,61,1
SunTran,32.12157,-110.93785,246,2
SunTran,32.16624,-110.91581,60,1
SunTran,32.22181,-110.90947,123,1
SunTran,32.25132,-110.90961,121,1
SunTran,32.27346,-110.91394,242,2
SunTran,32.2504,-110.9098,121,1
SunTran,32.22132,-110.90973,123,1
SunTran,32.16647,-110.91588,60,1
SunTran,32.17777,-110.95603,61,1
SunTran,32.22333,-110.96826,362,2
SunTran,32.22967,-110.99006,66,1
SunTran,32.22012,-110.98895,83,1
SunTran,32.19996,-110.87502,166,2
SunTran,32.1997,-110.90474,60,1
SunTran,32.2064,-110.90972,123,1
SunTran,32.20734,-110.90948,123,1
SunTran,32.19986,-110.90524,58,1
SunTran,32.20811,-110.92649,167,2
SunTran,32.22163,-110.94386,85,1
SunTran,32.27257,-110.94372,32,1
SunTran,32.13274,-110.97792,58,1
SunTran,32.19981,-110.97453,122,1
SunTran,32.25129,-110.978,227,2
SunTran,32.33559,-111.04985,162,2
SunTran,32.33655,-110.9777,92,1
SunTran,32.1996,-110.97472,121,1
SunTran,32.22178,-110.92649,58,1
SunTran,32.25069,-110.92677,58,1
SunTran,32.27197,-110.96152,60,1
SunTran,32.28625,-111.00353,60,1
SunTran,32.30081,-111.02692,58,1
SunTran,32.27216,-110.9616,58,1
SunTran,32.25059,-110.92697,60,1
SunTran,32.22123,-110.9267,60,1
SunTran,32.25025,-110.97876,86,1
SunTran,32.25055,-111.01278,205,2
SunTran,32.2502,-110.97729,85,1
SunTran,32.23547,-110.98985,53,1
SunTran,32.2371,-110.99399,60,1
SunTran,32.23603,-110.99419,60,1
SunTran,32.14588,-110.98856,117,1
SunTran,32.13405,-110.99887,58,1
SunTran,32.17826,-111.00315,60,1
SunTran,32.20307,-111.01131,60,1
SunTran,32.19951,-110.96826,60,1
SunTran,32.19958,-110.96887,59,1
SunTran,32.20324,-111.01126,59,1
SunTran,32.17751,-111.0034,113,1
SunTran,32.13389,-110.99965,77,1
SunTran,32.14882,-110.96802,61,1
SunTran,32.14832,-110.96808,59,1
SunTran,32.12686,-110.87517,120,1
SunTran,32.16335,-110.94399,115,1
SunTran,32.13941,-110.89639,59,1
SunTran,32.24079,-110.94409,90,1
SunTran,32.14833,-111.01255,59,1
SunTran,32.1484,-111.0136,58,1
SunTran,32.23571,-110.99054,111,1
SunTran,32.1341,-110.96891,59,1
SunTran,32.1337,-110.99753,138,1
SunTran,32.13234,-111.02892,59,1
SunTran,32.13369,-111.02576,61,1
SunTran,32.13474,-110.96786,61,1
SunTran,32.20729,-110.89224,58,1
SunTran,32.23647,-110.89252,61,1
SunTran,32.251,-110.89252,61,1
SunTran,32.26119,-110.89256,83,1
SunTran,32.25031,-110.89282,60,1
SunTran,32.23581,-110.89277,57,1
SunTran,32.20576,-110.89245,57,1
SunTran,32.19945,-110.8752,83,1
SunTran,32.25139,-110.87525,83,1
SunTran,32.26527,-110.91023,83,1
SunTran,32.26504,-110.91081,83,1
SunTran,32.22128,-110.87531,83,1
SunTran,32.2205,-110.82395,55,1
SunTran,32.207,-110.82372,54,1
SunTran,32.17779,-111.00269,110,1
SunTran,32.33745,-111.01401,125,1
SunTran,32.22104,-110.97258,193,2
SunTran,32.3372,-111.0161,59,1
SunTran,32.32339,-110.97471,73,1
SunTran,32.32226,-110.97492,68,1
SunTran,32.30829,-110.89146,3,1
SunTran,32.20292,-110.90942,121,1
SunTran,32.10524,-110.94127,16,1
SunTran,32.20253,-110.90961,121,1
SunTran,32.20708,-110.87606,84,1
SunTran,32.22139,-110.89193,160,2
SunTran,32.22168,-110.89269,156,2
SunTran,32.20676,-110.87462,83,1
SunTran,32.18474,-110.83748,66,1
SunTran,32.10115,-110.93841,16,1
SunTran,32.10433,-110.93854,16,1
SunTran,32.10527,-110.9458,16,1
SunTran,32.10525,-110.95383,16,1
SunTran,32.17254,-110.95616,80,1
SunTran,32.17804,-110.97749,122,1
SunTran,32.26424,-110.9611,99,1
SunTran,32.2721,-110.97845,58,1
SunTran,32.27217,-111.0025,60,1
SunTran,32.1776,-110.97773,121,1
SunTran,32.27182,-110.97751,60,1
SunTran,32.26549,-110.9609,102,1
SunTran,32.22442,-110.97086,885,4
SunTran,32.22278,-110.97271,713,3
SunTran,32.22115,-110.96835,193,2
SunTran,32.22116,-110.96569,454,3
SunTran,32.21971,-110.95953,129,1
SunTran,32.20681,-110.9556,137,1
SunTran,32.19936,-110.94372,54,1
SunTran,32.19742,-110.94264,54,1
SunTran,32.19742,-110.94047,55,1
SunTran,32.19623,-110.93929,54,1
SunTran,32.19611,-110.93658,54,1
SunTran,32.19417,-110.93424,54,1
SunTran,32.19281,-110.93584,54,1
SunTran,32.19252,-110.94198,54,1
SunTran,32.19166,-110.94364,54,1
SunTran,32.18717,-110.94363,54,1
SunTran,32.18518,-110.94363,54,1
SunTran,32.18196,-110.94302,54,1
SunTran,32.18384,-110.93931,54,1
SunTran,32.18482,-110.93773,54,1
SunTran,32.18652,-110.93628,54,1
SunTran,32.18718,-110.9343,54,1
SunTran,32.1877,-110.93224,54,1
SunTran,32.18837,-110.92993,54,1
SunTran,32.18975,-110.92929,54,1
SunTran,32.17753,-110.92654,230,2
SunTran,32.17834,-110.92627,55,1
SunTran,32.18923,-110.92642,55,1
SunTran,32.18956,-110.92953,55,1
SunTran,32.18808,-110.93036,55,1
SunTran,32.18786,-110.93273,55,1
SunTran,32.18732,-110.93445,55,1
SunTran,32.1865,-110.93672,55,1
SunTran,32.18491,-110.93781,55,1
SunTran,32.18361,-110.93969,55,1
SunTran,32.18213,-110.94304,55,1
SunTran,32.18383,-110.94344,55,1
SunTran,32.18549,-110.94348,55,1
SunTran,32.18779,-110.94344,55,1
SunTran,32.19228,-110.94298,55,1
SunTran,32.19757,-110.94311,55,1
SunTran,32.19974,-110.94354,55,1
SunTran,32.20697,-110.95336,139,1
SunTran,32.20698,-110.95686,84,1
SunTran,32.22152,-110.9599,451,3
SunTran,32.16371,-110.96805,297,2
SunTran,32.1654,-110.96808,297,2
SunTran,32.16859,-110.96811,297,2
SunTran,32.17016,-110.96812,297,2
SunTran,32.1738,-110.96813,297,2
SunTran,32.17654,-110.96817,243,2
SunTran,32.1778,-110.96782,61,1
SunTran,32.17778,-110.96279,61,1
SunTran,32.17782,-110.959,61,1
SunTran,32.17782,-110.95149,61,1
SunTran,32.1778,-110.94956,61,1
SunTran,32.17778,-110.9391,61,1
SunTran,32.1778,-110.93646,61,1
SunTran,32.17785,-110.93186,176,2
SunTran,32.17277,-110.9282,109,1
SunTran,32.17788,-110.92581,61,1
