idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
6236,-109.29204,34.12218,0.41687,0.99909,0.87724,0.0111,0.9889,0.77498,0.96098,0.08702,0.16348,0.08702,0.12703,0.71513,0.54628,0.54301
6238,-109.27471,34.12181,0.41687,0.99971,0.90813,0.0111,0.9889,0.77498,0.96098,0.08702,0.16348,0.08702,0.10201,0.94106,0.55995,0.5598
26199,-109.04809,35.66661,0.42802,0.99901,0.93435,0.38279,0.90789,0.78612,0.74441,0.17462,0.20253,0.12608,0.18887,1.0,0.58351,0.57812
26435,-109.04757,35.68101,0.42802,0.99901,0.93435,0.38279,0.90789,0.78612,0.74441,0.17462,0.20253,0.12608,0.18887,1.0,0.58351,0.57812
26462,-109.93934,35.70618,0.55869,0.0,0.84303,1.0,0.0,0.3866,0.63188,0.53744,0.88751,0.52891,0.45548,0.75837,0.55439,0.56218
