idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
15761,-111.85678,33.30516,0.53212,0.97423,0.45667,0.82199,0.44877,0.18096,0.75824,0.89252,0.73768,0.78851,0.86676,0.99853,0.67096,0.67259
27018,-112.0118,33.65139,0.03712,0.94158,0.38185,0.08037,0.0,0.55879,0.45212,0.58569,0.49886,0.35952,0.56113,0.99814,0.50715,0.52952
20455,-112.33007,33.4704,0.51518,0.74762,0.77387,0.22249,0.0,0.50994,0.73021,0.31853,0.24425,0.39135,0.6408,0.82837,0.47135,0.48189
25982,-112.27043,33.62206,0.46556,0.95419,0.38227,0.36377,0.62846,0.90536,0.00814,0.0,0.12202,0.03739,0.04304,0.87037,0.42323,0.43374
18196,-112.07171,33.39164,0.41941,0.96256,0.56869,0.74313,0.40371,0.79852,0.9647,0.87034,0.81127,0.6396,0.72954,0.72617,0.61138,0.61905
17775,-112.16626,33.37706,0.54942,0.97194,0.41262,0.66827,0.38436,0.28866,0.77824,0.58086,0.67587,0.31167,0.67659,0.93804,0.52474,0.52525
19881,-111.68458,33.44923,0.7064,0.95674,0.47515,0.63322,0.43543,0.77496,0.5129,0.15132,0.66742,0.61489,0.37192,0.94193,0.54695,0.55446
29797,-112.50401,33.73659,0.95225,0.0,0.39766,0.40063,0.85301,0.7079,0.36173,0.30328,0.53244,0.25747,0.78239,0.42127,0.44152,0.41897
26969,-112.43443,33.65034,0.41448,0.0,0.44375,0.2417,0.77749,0.57887,0.22132,0.11626,0.58244,0.16247,0.01167,0.80298,0.41129,0.40126
13337,-111.79676,33.21855,0.56292,0.95375,0.44002,0.25172,0.7732,0.25781,0.37375,0.07228,0.30226,0.35266,0.20082,0.96637,0.40632,0.39383
21283,-112.11494,33.49257,0.02017,0.98705,0.76419,0.76987,0.0,0.30632,0.99596,0.98618,0.96063,0.81594,0.93198,0.88992,0.62542,0.63959
22088,-112.06332,33.51428,0.29108,0.99688,0.77545,0.95207,0.84042,0.94455,0.55356,0.55208,0.87159,0.24821,0.34772,0.93066,0.63905,0.63833
