lat,lon
32.70422,-114.60727
32.70574,-114.6018
32.70205,-114.59899
32.6988,-114.60111
32.69891,-114.61132
32.70485,-114.61274
32.70905,-114.6134
32.72278,-114.61612
32.72534,-114.61634
32.72543,-114.61829
32.72527,-114.62105
32.73427,-114.61338
32.73178,-114.61527
32.72431,-114.62467
32.7213,-114.62466
32.71779,-114.62466
32.7126,-114.62476
32.7086,-114.62475
32.70543,-114.62475
32.70178,-114.62475
32.69684,-114.62474
32.65969,-114.44425
32.69022,-114.62473
32.68736,-114.62475
32.68426,-114.62478
32.68405,-114.62714
32.6558,-114.42685
32.68407,-114.63431
32.68407,-114.63722
32.68403,-114.64204
32.6837,-114.64615
32.68043,-114.64791
32.68365,-114.65018
32.68379,-114.64628
32.68382,-114.64167
32.68384,-114.63584
32.68388,-114.62872
32.67326,-114.62418
32.67331,-114.62097
32.67068,-114.61972
32.66931,-114.61941
32.66924,-114.61394
32.66924,-114.6113
32.66851,-114.59853
32.67313,-114.5987
32.67698,-114.5987
32.68018,-114.59869
32.68426,-114.59871
32.69108,-114.59869
32.68454,-114.52077
32.68458,-114.50876
32.68459,-114.50465
32.68734,-114.49597
32.68465,-114.49779
32.68467,-114.4909
32.68477,-114.48265
32.68454,-114.47858
32.67742,-114.47839
32.67336,-114.47836
32.67021,-114.49508
32.67016,-114.48446
32.67002,-114.47796
32.67017,-114.46307
32.66817,-114.44363
32.67038,-114.48501
32.67048,-114.49506
32.67368,-114.47819
32.67777,-114.47825
32.68504,-114.47901
32.68501,-114.48336
32.68501,-114.48656
32.68493,-114.49101
32.6849,-114.50404
32.68486,-114.50932
32.69809,-114.599
32.69114,-114.59897
32.68529,-114.6159
32.62333,-114.76966
32.6771,-114.6482
32.6736,-114.64602
32.66926,-114.65025
32.63906,-114.65019
32.61085,-114.65123
32.60691,-114.65204
32.59774,-114.66733
32.59681,-114.70149
32.59676,-114.70598
32.59673,-114.7095
32.59671,-114.71127
32.59671,-114.71437
32.59671,-114.71943
32.59673,-114.74296
32.56188,-114.78489
32.5573,-114.78492
32.55424,-114.78495
32.49411,-114.78309
32.68096,-114.63331
32.66832,-114.44455
32.49437,-114.78359
32.49905,-114.78578
32.50165,-114.78648
32.50482,-114.78657
32.50673,-114.78652
32.55283,-114.7847
32.55605,-114.78471
32.56155,-114.7846
32.59642,-114.74107
32.59651,-114.71818
32.59653,-114.7144
32.59653,-114.71111
32.59654,-114.70954
32.59655,-114.7047
32.59657,-114.70197
32.59743,-114.66734
32.61148,-114.65049
32.63941,-114.64993
32.66934,-114.64966
32.67356,-114.6458
32.67706,-114.64579
32.6842,-114.62451
32.68789,-114.62451
32.69146,-114.6245
32.69504,-114.62451
32.68388,-114.59894
32.6798,-114.59894
32.6765,-114.59893
32.67458,-114.59895
32.66955,-114.5991
32.66952,-114.60755
32.6695,-114.61396
32.66951,-114.61669
32.6696,-114.61942
32.67105,-114.62463
32.66946,-114.62489
32.66947,-114.6289
32.66979,-114.63295
32.6721,-114.63298
32.67675,-114.63303
32.67944,-114.63308
32.6822,-114.63314
32.68407,-114.65072
32.68391,-114.6611
32.68389,-114.6636
32.68414,-114.66731
32.68757,-114.66728
32.69147,-114.66731
32.69503,-114.66732
32.69834,-114.66705
32.69835,-114.65709
32.69838,-114.6534
32.69888,-114.65029
32.70598,-114.65031
32.708,-114.65031
32.71348,-114.65033
32.71635,-114.6503
32.71855,-114.65033
32.72147,-114.64813
32.72147,-114.6446
32.72148,-114.64078
32.72148,-114.6385
32.72147,-114.63566
32.72148,-114.63299
32.72148,-114.62972
32.72148,-114.62687
32.72147,-114.6243
32.71532,-114.60884
32.70005,-114.60346
32.70002,-114.60519
32.73129,-114.70182
32.72869,-114.69119
32.73434,-114.69318
32.7196,-114.66758
32.71621,-114.66757
32.65573,-114.4439
32.65576,-114.4354
32.65881,-114.40969
32.65581,-114.42214
32.65583,-114.41401
32.65605,-114.40972
32.56862,-114.6736
32.56751,-114.67316
32.56463,-114.6733
32.56874,-114.6736
32.61588,-114.7679
32.6162,-114.76706
32.62273,-114.76597
32.62426,-114.76617
32.59656,-114.66123
32.59656,-114.65407
32.59658,-114.64988
32.68421,-114.63315
32.68773,-114.63316
32.69147,-114.63317
32.69529,-114.63317
32.69881,-114.63313
32.7024,-114.63322
32.70605,-114.63323
32.70961,-114.63319
32.71319,-114.63466
32.71318,-114.63773
32.71318,-114.64209
32.71318,-114.64571
32.71318,-114.65062
32.71319,-114.65503
32.71318,-114.65921
32.71318,-114.66345
32.72917,-114.706
32.62262,-114.77115
32.66514,-114.40963
32.61502,-114.76785
32.66822,-114.40699
32.65719,-114.14226
32.67078,-114.14181
32.67082,-114.13844
32.67179,-114.13355
32.67364,-114.13359
32.67386,-114.1385
32.6738,-114.14256
32.6724,-114.14847
32.67082,-114.15198
32.67075,-114.14643
32.67077,-114.14237
32.73072,-114.6152
32.66837,-114.4447
32.68438,-114.52163
32.49415,-114.77785
32.49418,-114.76912
32.49424,-114.76418
32.49466,-114.76082
32.49773,-114.76083
32.50149,-114.76056
32.49738,-114.76105
32.49419,-114.76058
32.49421,-114.75637
32.67067,-114.52124
32.67052,-114.52172
32.49441,-114.75626
32.4944,-114.76124
32.49438,-114.76459
32.49431,-114.76988
32.6749,-114.29661
32.59689,-114.68431
32.59667,-114.68358
32.72519,-114.62429
32.72518,-114.62107
32.72137,-114.61615
32.69844,-114.60193
32.53101,-114.78658
32.72239,-114.62076
32.72406,-114.62047
32.72405,-114.61849
32.70897,-114.61353
32.70657,-114.61329
32.70214,-114.59029
32.48592,-114.71761
32.48468,-114.71786
32.72265,-114.61611
32.68419,-114.5995
32.68412,-114.60366
32.68411,-114.60995
32.69839,-114.61113
32.7206,-114.68875
32.70571,-114.60703
32.5828,-114.70984
32.58621,-114.70983
32.58937,-114.70979
32.59142,-114.70976
32.59301,-114.70975
32.59477,-114.70973
32.67025,-114.52217
32.67012,-114.53034
32.67013,-114.53477
32.67012,-114.53881
32.67011,-114.54725
32.67001,-114.55766
32.66993,-114.56446
32.66983,-114.57307
32.66982,-114.57723
32.67013,-114.58145
32.67692,-114.58149
32.68018,-114.58238
32.68414,-114.59043
32.68428,-114.59366
32.68427,-114.59706
32.7132,-114.66764
32.71312,-114.67088
32.71316,-114.67732
32.71316,-114.67969
32.71321,-114.68893
32.72057,-114.68888
32.69817,-114.66762
32.69858,-114.66516
32.69857,-114.65769
32.69857,-114.65369
32.6986,-114.65066
32.72023,-114.65059
32.65595,-114.41008
32.53046,-114.78688
32.50856,-114.78398
32.50862,-114.78078
32.5043,-114.77821
32.49784,-114.77805
32.66691,-114.40967
32.49431,-114.77812
32.49057,-114.77811
32.48876,-114.77808
32.48703,-114.77891
32.48788,-114.78002
32.56667,-114.78263
32.72161,-114.64858
32.68377,-114.6591
32.68378,-114.66477
32.68778,-114.66762
32.69092,-114.66762
32.69466,-114.66762
32.72549,-114.61661
32.68386,-114.65139
32.70554,-114.65057
32.7129,-114.6506
32.71848,-114.65061
32.69318,-114.62475
32.71659,-114.60905
32.62045,-114.76595
32.56672,-114.78293
32.72163,-114.64442
32.72162,-114.64073
32.72164,-114.63827
32.72162,-114.63602
32.72165,-114.63335
32.72165,-114.62964
32.72163,-114.6272
32.72162,-114.62473
32.69837,-114.61559
32.72153,-114.621
32.69506,-114.61591
32.69143,-114.61591
32.68781,-114.61591
32.66925,-114.62417
32.6693,-114.62856
32.66931,-114.63273
32.67247,-114.63318
32.67625,-114.63319
32.67915,-114.63323
32.66396,-114.44428
32.66973,-114.59858
32.66832,-114.40992
32.64878,-114.14306
32.6648,-114.40992
32.65874,-114.40998
32.65596,-114.41424
32.65595,-114.41853
32.65592,-114.42705
32.65592,-114.43572
32.65616,-114.44401
32.66007,-114.444
32.66432,-114.44401
32.48967,-114.78564
32.713,-114.6671
32.71298,-114.66092
32.71299,-114.65676
32.71297,-114.6502
32.71298,-114.64533
32.713,-114.64162
32.71301,-114.63737
32.71289,-114.63331
32.70929,-114.63334
32.70562,-114.63336
32.70206,-114.63337
32.69827,-114.63342
32.69476,-114.63338
32.68984,-114.63337
32.68759,-114.63337
32.66962,-114.64596
32.66984,-114.64575
32.50846,-114.78674
32.50484,-114.78681
32.5013,-114.78667
32.49825,-114.78568
32.49411,-114.7778
32.59678,-114.64978
32.59668,-114.65452
32.59667,-114.66139
32.69884,-114.62453
32.70236,-114.62453
32.70601,-114.62453
32.70965,-114.62453
32.7133,-114.62445
32.71809,-114.62445
32.72181,-114.62444
32.72536,-114.61662
32.68422,-114.59945
32.68406,-114.59692
32.68407,-114.59429
32.68281,-114.5892
32.67954,-114.58188
32.67684,-114.58179
32.66951,-114.58107
32.66959,-114.57245
32.66973,-114.56382
32.66982,-114.55526
32.66989,-114.54666
32.66989,-114.53823
32.66988,-114.53373
32.66991,-114.52974
