Unnamed: 0,county_code,name,address,lat,lon
98,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
99,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
100,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
101,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
102,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
103,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
104,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
105,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
106,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
107,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
108,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
109,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
110,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
111,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
112,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
113,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
114,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
115,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
116,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
117,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
118,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
119,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
120,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
121,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
122,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
123,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
124,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
125,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
126,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
127,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
128,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
129,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
130,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
131,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
132,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
133,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
134,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
135,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
136,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
137,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
138,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
139,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
140,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
141,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
142,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
143,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
144,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
145,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
146,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
147,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
148,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
149,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
150,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
151,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
152,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
153,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
154,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
155,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
156,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
157,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
158,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
159,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
160,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
161,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
162,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
163,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
164,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
165,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
166,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
167,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
168,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
169,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
170,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
171,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
172,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
173,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
174,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
175,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
176,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
177,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
178,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
179,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
180,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
181,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
182,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
183,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
184,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
185,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
186,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
187,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
188,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
189,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
190,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
191,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
192,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
193,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
194,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
195,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
196,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
197,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
198,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
199,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
200,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
201,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
202,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
203,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
204,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
205,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
206,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
207,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
208,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
209,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
210,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
211,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
212,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
213,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
214,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
215,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
216,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
217,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
218,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
219,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
220,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
221,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
222,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
223,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
224,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
225,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
226,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
227,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
228,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
229,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
230,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
231,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
232,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
233,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
234,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
235,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
236,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
237,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
238,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
239,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
240,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
241,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
242,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
243,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
244,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
245,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
246,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
247,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
248,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
249,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
250,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
251,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
252,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
253,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
254,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
255,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
256,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
257,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
258,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
259,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
260,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
261,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
262,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
263,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
264,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
265,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
266,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
267,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
268,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
269,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
270,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
271,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
272,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
273,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
274,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
275,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
276,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
277,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
278,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
279,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
280,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
281,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
282,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
283,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
284,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
285,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
286,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
287,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
288,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
289,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
290,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
291,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
292,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
293,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
294,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
295,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
296,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
297,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
298,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
299,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
300,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
301,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
302,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
303,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
304,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
305,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
306,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
307,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
308,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
309,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
310,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
311,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
312,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
313,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
314,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
315,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
316,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
317,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
318,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
319,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
320,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
321,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
322,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
323,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
324,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
325,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
326,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
327,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
328,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
329,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
330,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
331,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
332,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
333,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
334,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
335,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
336,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
337,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
338,27,,11711 WILLIAM ST WELLTON AZ 85356,32.67004,-114.14216
339,27,,6480 E HIGHWAY 95 YUMA AZ 85365,32.70009,-114.52496
340,27,,2200 W 28TH ST YUMA AZ 85364,32.67785,-114.64688
341,27,,240 W CANAL STREET SOMERTON AZ 85350,32.60364,-114.71165
342,27,,6390 E. 26TH ST. YUMA AZ 85365,32.682,-114.52434
343,27,,1075 N 6TH AVE SAN LUIS AZ 85349,32.49654,-114.76885
344,27,,197 S MAIN STREET YUMA AZ 85364,32.72441,-114.61757
345,27,,1440 W DESERT HILLS DRIVE YUMA AZ 85365,32.66176,-114.63775
346,27,,2350 Avenue 7 1/2 E Yuma AZ 85365,32.68559,-114.50635
347,27,,300 S. 13TH AVENUE YUMA AZ 85364,32.72123,-114.63642
348,27,,11545 E 40TH STREET YUMA AZ 85367,32.65504,-114.43665
349,27,,1015 N MAIN STREET SAN LUIS AZ 85349,32.49906,-114.78553
350,27,,1090 E UNION STREET SAN LUIS AZ 85349,32.49858,-114.77435
