Unnamed: 0,county_code,name,address,lat,lon
1,7,,302 SOUTH ASH STREET PAYSON AZ 85541,34.23719,-111.32502
2,7,,103 MEDICINE WAY PERIDOT AZ 85542,33.29563,-110.4178
3,7,,SAN CARLOS AVE SAN CARLOS AZ 85550,33.35098,-110.45245
4,7,,1400 E ASH ST GLOBE AZ 85501,33.39548,-110.77138
5,7,,201 W FRONTIER ST PAYSON AZ 85541,34.23186,-111.32603
6,7,,1910 E MAPLE STREET GLOBE AZ 85501,33.39665,-110.7678
7,7,,4180 S AZ HWY 260 STAR VALLEY AZ 85541,34.25573,-111.25732
8,7,,520 VELASCO AVE HAYDEN AZ 85135,33.00294,-110.78476
9,7,,3 SAN CARLOS AVE SAN CARLOS AZ 85550,33.3505,-110.45279
10,7,,4635 SOUTH RAGUS RD MIAMI AZ 85539,33.40798,-110.83525
11,7,,601 E HWY 260 PAYSON AZ 85541,34.24081,-111.31408
12,7,,200 E TYLER PARKWAY PAYSON AZ 85541,34.26777,-111.32079
13,7,,302 SOUTH ASH STREET PAYSON AZ 85541,34.23719,-111.32502
14,7,,103 MEDICINE WAY PERIDOT AZ 85542,33.29563,-110.4178
15,7,,SAN CARLOS AVE SAN CARLOS AZ 85550,33.35098,-110.45245
16,7,,1400 E ASH ST GLOBE AZ 85501,33.39548,-110.77138
17,7,,201 W FRONTIER ST PAYSON AZ 85541,34.23186,-111.32603
18,7,,1910 E MAPLE STREET GLOBE AZ 85501,33.39665,-110.7678
19,7,,4180 S AZ HWY 260 STAR VALLEY AZ 85541,34.25573,-111.25732
20,7,,520 VELASCO AVE HAYDEN AZ 85135,33.00294,-110.78476
21,7,,3 SAN CARLOS AVE SAN CARLOS AZ 85550,33.3505,-110.45279
22,7,,4635 SOUTH RAGUS RD MIAMI AZ 85539,33.40798,-110.83525
23,7,,601 E HWY 260 PAYSON AZ 85541,34.24081,-111.31408
24,7,,200 E TYLER PARKWAY PAYSON AZ 85541,34.26777,-111.32079
25,7,,302 SOUTH ASH STREET PAYSON AZ 85541,34.23719,-111.32502
26,7,,103 MEDICINE WAY PERIDOT AZ 85542,33.29563,-110.4178
27,7,,SAN CARLOS AVE SAN CARLOS AZ 85550,33.35098,-110.45245
28,7,,1400 E ASH ST GLOBE AZ 85501,33.39548,-110.77138
29,7,,201 W FRONTIER ST PAYSON AZ 85541,34.23186,-111.32603
30,7,,1910 E MAPLE STREET GLOBE AZ 85501,33.39665,-110.7678
31,7,,4180 S AZ HWY 260 STAR VALLEY AZ 85541,34.25573,-111.25732
32,7,,520 VELASCO AVE HAYDEN AZ 85135,33.00294,-110.78476
33,7,,3 SAN CARLOS AVE SAN CARLOS AZ 85550,33.3505,-110.45279
34,7,,4635 SOUTH RAGUS RD MIAMI AZ 85539,33.40798,-110.83525
35,7,,601 E HWY 260 PAYSON AZ 85541,34.24081,-111.31408
36,7,,200 E TYLER PARKWAY PAYSON AZ 85541,34.26777,-111.32079
37,7,,302 SOUTH ASH STREET PAYSON AZ 85541,34.23719,-111.32502
38,7,,103 MEDICINE WAY PERIDOT AZ 85542,33.29563,-110.4178
39,7,,SAN CARLOS AVE SAN CARLOS AZ 85550,33.35098,-110.45245
40,7,,1400 E ASH ST GLOBE AZ 85501,33.39548,-110.77138
41,7,,201 W FRONTIER ST PAYSON AZ 85541,34.23186,-111.32603
42,7,,1910 E MAPLE STREET GLOBE AZ 85501,33.39665,-110.7678
43,7,,4180 S AZ HWY 260 STAR VALLEY AZ 85541,34.25573,-111.25732
44,7,,520 VELASCO AVE HAYDEN AZ 85135,33.00294,-110.78476
45,7,,3 SAN CARLOS AVE SAN CARLOS AZ 85550,33.3505,-110.45279
46,7,,4635 SOUTH RAGUS RD MIAMI AZ 85539,33.40798,-110.83525
47,7,,601 E HWY 260 PAYSON AZ 85541,34.24081,-111.31408
48,7,,200 E TYLER PARKWAY PAYSON AZ 85541,34.26777,-111.32079
49,7,,302 SOUTH ASH STREET PAYSON AZ 85541,34.23719,-111.32502
50,7,,103 MEDICINE WAY PERIDOT AZ 85542,33.29563,-110.4178
51,7,,SAN CARLOS AVE SAN CARLOS AZ 85550,33.35098,-110.45245
52,7,,1400 E ASH ST GLOBE AZ 85501,33.39548,-110.77138
53,7,,201 W FRONTIER ST PAYSON AZ 85541,34.23186,-111.32603
54,7,,1910 E MAPLE STREET GLOBE AZ 85501,33.39665,-110.7678
55,7,,4180 S AZ HWY 260 STAR VALLEY AZ 85541,34.25573,-111.25732
56,7,,520 VELASCO AVE HAYDEN AZ 85135,33.00294,-110.78476
57,7,,3 SAN CARLOS AVE SAN CARLOS AZ 85550,33.3505,-110.45279
58,7,,4635 SOUTH RAGUS RD MIAMI AZ 85539,33.40798,-110.83525
59,7,,601 E HWY 260 PAYSON AZ 85541,34.24081,-111.31408
60,7,,200 E TYLER PARKWAY PAYSON AZ 85541,34.26777,-111.32079
61,7,,302 SOUTH ASH STREET PAYSON AZ 85541,34.23719,-111.32502
62,7,,103 MEDICINE WAY PERIDOT AZ 85542,33.29563,-110.4178
63,7,,SAN CARLOS AVE SAN CARLOS AZ 85550,33.35098,-110.45245
64,7,,1400 E ASH ST GLOBE AZ 85501,33.39548,-110.77138
65,7,,201 W FRONTIER ST PAYSON AZ 85541,34.23186,-111.32603
66,7,,1910 E MAPLE STREET GLOBE AZ 85501,33.39665,-110.7678
67,7,,4180 S AZ HWY 260 STAR VALLEY AZ 85541,34.25573,-111.25732
68,7,,520 VELASCO AVE HAYDEN AZ 85135,33.00294,-110.78476
69,7,,3 SAN CARLOS AVE SAN CARLOS AZ 85550,33.3505,-110.45279
70,7,,4635 SOUTH RAGUS RD MIAMI AZ 85539,33.40798,-110.83525
71,7,,601 E HWY 260 PAYSON AZ 85541,34.24081,-111.31408
72,7,,200 E TYLER PARKWAY PAYSON AZ 85541,34.26777,-111.32079
73,7,,302 SOUTH ASH STREET PAYSON AZ 85541,34.23719,-111.32502
74,7,,103 MEDICINE WAY PERIDOT AZ 85542,33.29563,-110.4178
75,7,,SAN CARLOS AVE SAN CARLOS AZ 85550,33.35098,-110.45245
76,7,,1400 E ASH ST GLOBE AZ 85501,33.39548,-110.77138
77,7,,201 W FRONTIER ST PAYSON AZ 85541,34.23186,-111.32603
78,7,,1910 E MAPLE STREET GLOBE AZ 85501,33.39665,-110.7678
79,7,,4180 S AZ HWY 260 STAR VALLEY AZ 85541,34.25573,-111.25732
80,7,,520 VELASCO AVE HAYDEN AZ 85135,33.00294,-110.78476
81,7,,3 SAN CARLOS AVE SAN CARLOS AZ 85550,33.3505,-110.45279
82,7,,4635 SOUTH RAGUS RD MIAMI AZ 85539,33.40798,-110.83525
83,7,,601 E HWY 260 PAYSON AZ 85541,34.24081,-111.31408
84,7,,200 E TYLER PARKWAY PAYSON AZ 85541,34.26777,-111.32079
85,7,,302 SOUTH ASH STREET PAYSON AZ 85541,34.23719,-111.32502
86,7,,103 MEDICINE WAY PERIDOT AZ 85542,33.29563,-110.4178
87,7,,SAN CARLOS AVE SAN CARLOS AZ 85550,33.35098,-110.45245
88,7,,1400 E ASH ST GLOBE AZ 85501,33.39548,-110.77138
89,7,,201 W FRONTIER ST PAYSON AZ 85541,34.23186,-111.32603
90,7,,1910 E MAPLE STREET GLOBE AZ 85501,33.39665,-110.7678
91,7,,4180 S AZ HWY 260 STAR VALLEY AZ 85541,34.25573,-111.25732
92,7,,520 VELASCO AVE HAYDEN AZ 85135,33.00294,-110.78476
93,7,,3 SAN CARLOS AVE SAN CARLOS AZ 85550,33.3505,-110.45279
94,7,,4635 SOUTH RAGUS RD MIAMI AZ 85539,33.40798,-110.83525
95,7,,601 E HWY 260 PAYSON AZ 85541,34.24081,-111.31408
96,7,,200 E TYLER PARKWAY PAYSON AZ 85541,34.26777,-111.32079
97,7,,302 SOUTH ASH STREET PAYSON AZ 85541,34.23719,-111.32502
98,7,,103 MEDICINE WAY PERIDOT AZ 85542,33.29563,-110.4178
99,7,,SAN CARLOS AVE SAN CARLOS AZ 85550,33.35098,-110.45245
100,7,,1400 E ASH ST GLOBE AZ 85501,33.39548,-110.77138
101,7,,201 W FRONTIER ST PAYSON AZ 85541,34.23186,-111.32603
102,7,,1910 E MAPLE STREET GLOBE AZ 85501,33.39665,-110.7678
103,7,,4180 S AZ HWY 260 STAR VALLEY AZ 85541,34.25573,-111.25732
104,7,,520 VELASCO AVE HAYDEN AZ 85135,33.00294,-110.78476
105,7,,3 SAN CARLOS AVE SAN CARLOS AZ 85550,33.3505,-110.45279
106,7,,4635 SOUTH RAGUS RD MIAMI AZ 85539,33.40798,-110.83525
107,7,,601 E HWY 260 PAYSON AZ 85541,34.24081,-111.31408
108,7,,200 E TYLER PARKWAY PAYSON AZ 85541,34.26777,-111.32079
109,7,,302 SOUTH ASH STREET PAYSON AZ 85541,34.23719,-111.32502
110,7,,103 MEDICINE WAY PERIDOT AZ 85542,33.29563,-110.4178
111,7,,SAN CARLOS AVE SAN CARLOS AZ 85550,33.35098,-110.45245
112,7,,1400 E ASH ST GLOBE AZ 85501,33.39548,-110.77138
113,7,,201 W FRONTIER ST PAYSON AZ 85541,34.23186,-111.32603
114,7,,1910 E MAPLE STREET GLOBE AZ 85501,33.39665,-110.7678
115,7,,4180 S AZ HWY 260 STAR VALLEY AZ 85541,34.25573,-111.25732
116,7,,520 VELASCO AVE HAYDEN AZ 85135,33.00294,-110.78476
117,7,,3 SAN CARLOS AVE SAN CARLOS AZ 85550,33.3505,-110.45279
118,7,,4635 SOUTH RAGUS RD MIAMI AZ 85539,33.40798,-110.83525
119,7,,601 E HWY 260 PAYSON AZ 85541,34.24081,-111.31408
120,7,,200 E TYLER PARKWAY PAYSON AZ 85541,34.26777,-111.32079
121,7,,302 SOUTH ASH STREET PAYSON AZ 85541,34.23719,-111.32502
122,7,,103 MEDICINE WAY PERIDOT AZ 85542,33.29563,-110.4178
123,7,,SAN CARLOS AVE SAN CARLOS AZ 85550,33.35098,-110.45245
124,7,,1400 E ASH ST GLOBE AZ 85501,33.39548,-110.77138
125,7,,201 W FRONTIER ST PAYSON AZ 85541,34.23186,-111.32603
126,7,,1910 E MAPLE STREET GLOBE AZ 85501,33.39665,-110.7678
127,7,,4180 S AZ HWY 260 STAR VALLEY AZ 85541,34.25573,-111.25732
128,7,,520 VELASCO AVE HAYDEN AZ 85135,33.00294,-110.78476
129,7,,3 SAN CARLOS AVE SAN CARLOS AZ 85550,33.3505,-110.45279
130,7,,4635 SOUTH RAGUS RD MIAMI AZ 85539,33.40798,-110.83525
131,7,,601 E HWY 260 PAYSON AZ 85541,34.24081,-111.31408
132,7,,200 E TYLER PARKWAY PAYSON AZ 85541,34.26777,-111.32079
133,7,,302 SOUTH ASH STREET PAYSON AZ 85541,34.23719,-111.32502
134,7,,103 MEDICINE WAY PERIDOT AZ 85542,33.29563,-110.4178
