idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
6,-110.7697,32.98938,0.11651,0.0,0.91543,0.67738,0.30313,0.35637,0.93933,0.76557,0.2497,0.75914,0.64885,0.40137,0.58495,0.59093
9,-110.78673,32.99675,0.11651,0.0,0.0,0.67738,0.30313,0.35637,0.93933,0.76557,0.2497,0.75914,0.65348,0.56951,0.47549,0.47938
11,-110.76961,32.9966,0.11651,0.0,0.0,0.67738,0.30313,0.35637,0.93933,0.76557,0.2497,0.75914,0.64885,0.30333,0.46562,0.4723
14,-110.78664,33.00397,0.11651,0.0,0.94516,0.67738,0.30313,0.35637,0.93933,0.76557,0.2497,0.75914,0.64885,0.17135,0.57717,0.58479
1612,-110.45649,33.29627,0.71233,0.0,0.76718,0.92587,0.51105,0.1826,0.32865,0.82644,0.79409,0.82001,0.91362,0.39815,0.6787,0.67611
1673,-110.45637,33.30349,0.71233,0.98031,0.70249,0.92587,0.51105,0.1826,0.32865,0.82644,0.79409,0.82001,0.91362,0.85014,0.76673,0.77563
2047,-110.45565,33.34675,0.71233,0.96726,0.81258,0.92587,0.51105,0.1826,0.32865,0.82644,0.79409,0.82001,0.91362,0.50562,0.76229,0.77345
2111,-110.45553,33.35397,0.71233,0.0,0.77843,0.92587,0.51105,0.1826,0.32865,0.82644,0.79409,0.82001,0.91362,0.58276,0.68444,0.67955
2112,-110.44694,33.35386,0.71233,0.0,0.75613,0.92587,0.51105,0.1826,0.32865,0.82644,0.79409,0.82001,0.91362,0.67738,0.68638,0.68082
2138,-110.7734,33.36451,0.87605,0.99719,0.73122,0.57473,0.80052,0.5,0.60004,0.40177,0.51567,0.62977,0.57875,0.96726,0.58049,0.56372
2139,-110.76481,33.36443,0.87605,0.0,0.69546,0.57473,0.80052,0.5,0.60004,0.40177,0.51567,0.62977,0.59261,0.94034,0.50806,0.47595
2175,-110.45541,33.36118,0.71233,0.0,0.75231,0.92587,0.51105,0.1826,0.32865,0.82644,0.79409,0.82001,0.91362,0.8861,0.70124,0.69517
2268,-110.77321,33.37894,0.87605,0.0,0.0,0.57473,0.80052,0.5,0.60004,0.40177,0.51567,0.62977,0.57172,0.55464,0.38371,0.35553
2334,-110.77312,33.38615,0.87605,0.99759,0.85878,0.57473,0.80052,0.5,0.60004,0.40177,0.51567,0.62977,0.42909,0.98112,0.58137,0.57041
2391,-110.8762,33.39427,0.0,0.9325,0.92567,0.79389,0.0,0.88369,0.78104,0.57151,0.39916,0.11752,0.40498,0.24869,0.60382,0.6487
2392,-110.8676,33.3942,0.40458,0.0,0.77581,0.61651,0.95842,0.31458,0.89755,0.95842,0.75231,0.31679,0.75693,0.76657,0.6791,0.66402
2401,-110.79022,33.39352,0.58658,0.97248,0.78425,0.51949,0.75231,0.10587,0.73282,0.27943,0.31057,0.95199,0.26517,0.94415,0.59375,0.58682
2402,-110.78162,33.39344,0.58658,0.0,0.0,0.51949,0.75231,0.10587,0.73282,0.27943,0.31057,0.95199,0.24588,0.89092,0.39592,0.36723
2403,-110.77303,33.39336,0.87605,0.99618,0.8405,0.57473,0.80052,0.5,0.60004,0.40177,0.51567,0.62977,0.42949,0.95922,0.57704,0.56604
2404,-110.76443,33.39328,0.87605,0.99438,0.72539,0.57473,0.80052,0.5,0.60004,0.40177,0.51567,0.62977,0.44757,0.89755,0.57812,0.56332
2470,-110.79013,33.40073,0.58658,0.97509,0.0,0.51949,0.75231,0.10587,0.73282,0.27943,0.31057,0.95199,0.31117,0.90177,0.46724,0.45747
2471,-110.78153,33.40065,0.58658,0.0,0.89775,0.51949,0.75231,0.10587,0.73282,0.27943,0.31057,0.95199,0.31077,0.87143,0.50471,0.48052
2472,-110.77293,33.40057,0.58658,0.0,0.0,0.51949,0.75231,0.10587,0.73282,0.27943,0.31057,0.95199,0.44697,0.76878,0.37309,0.33655
2473,-110.76433,33.40049,0.58658,0.98413,0.69486,0.51949,0.75231,0.10587,0.73282,0.27943,0.31057,0.95199,0.45339,0.97288,0.54533,0.52216
2537,-110.85023,33.40848,0.40458,0.0,0.85577,0.61651,0.95842,0.31458,0.89755,0.95842,0.75231,0.31679,0.46304,0.84271,0.60163,0.58131
2538,-110.84163,33.4084,0.40458,0.0,0.85396,0.61651,0.95842,0.31458,0.89755,0.95842,0.75231,0.31679,0.46324,0.87907,0.60327,0.58269
2539,-110.83303,33.40833,0.40458,0.0,0.71635,0.61651,0.95842,0.31458,0.89755,0.95842,0.75231,0.31679,0.68582,0.97971,0.64953,0.63381
2540,-110.82443,33.40825,0.40458,0.0,0.0,0.61651,0.95842,0.31458,0.89755,0.95842,0.75231,0.31679,0.7035,0.74648,0.55273,0.53882
2541,-110.81583,33.40818,0.63479,0.0,0.85617,0.34512,0.64303,0.55524,0.65528,0.68803,0.67477,0.41985,0.77119,0.92306,0.66222,0.66099
2542,-110.80723,33.4081,0.63479,0.0,0.7035,0.34512,0.64303,0.55524,0.65528,0.68803,0.67477,0.41985,0.77039,0.98955,0.6462,0.64449
2544,-110.79004,33.40794,0.58658,0.0,0.0,0.51949,0.75231,0.10587,0.73282,0.27943,0.31057,0.95199,0.49679,0.42206,0.42463,0.40817
2617,-110.83294,33.41554,0.40458,0.0,0.0,0.61651,0.95842,0.31458,0.89755,0.95842,0.75231,0.31679,0.40498,0.4088,0.50914,0.50187
2619,-110.81574,33.41539,0.63479,0.0,0.9313,0.34512,0.64303,0.55524,0.65528,0.68803,0.67477,0.41985,0.79389,0.91442,0.64358,0.63682
2620,-110.80714,33.41531,0.63479,0.0,0.7035,0.34512,0.64303,0.55524,0.65528,0.68803,0.67477,0.41985,0.77039,0.98955,0.6462,0.64449
5485,-111.00306,33.59724,0.0,0.0,0.65348,0.79389,0.0,0.88369,0.78104,0.57151,0.39916,0.11752,0.04419,0.9773,0.46716,0.47855
5618,-111.00299,33.60445,0.0,0.95239,0.68381,0.79389,0.0,0.88369,0.78104,0.57151,0.39916,0.11752,0.0456,0.70269,0.5287,0.55619
9560,-110.03391,33.77379,0.24468,0.0,0.71314,1.0,0.88429,0.0,0.12234,0.49739,0.92607,0.68501,1.0,0.89152,0.69902,0.67502
9721,-110.03375,33.781,0.24468,0.0,0.71314,1.0,0.88429,0.0,0.12234,0.49739,0.92607,0.68501,1.0,0.89152,0.69902,0.67502
10869,-111.31158,33.85159,0.3188,0.98574,0.66774,0.4309,0.42527,0.79791,0.0,0.0,0.16392,0.0,0.55564,0.97348,0.51083,0.5276
11031,-111.31153,33.8588,0.3188,0.98574,0.66774,0.4309,0.42527,0.79791,0.0,0.0,0.16392,0.0,0.55564,0.97348,0.51083,0.5276
11194,-111.31148,33.86602,0.3188,0.99237,0.7055,0.4309,0.42527,0.79791,0.0,0.0,0.16392,0.0,0.55564,0.9307,0.51391,0.53108
11357,-111.31143,33.87323,0.3188,0.9325,0.67477,0.4309,0.42527,0.79791,0.0,0.0,0.16392,0.0,0.55564,0.92045,0.50507,0.52141
12313,-110.16955,33.89839,0.24468,0.0,0.67557,1.0,0.88429,0.0,0.12234,0.49739,0.92607,0.68501,1.0,0.83467,0.69148,0.66789
15677,-110.96307,34.09462,0.17738,0.9325,0.67999,0.0671,0.23584,0.73061,0.501,0.17557,0.60747,0.53395,0.74829,0.85074,0.6077,0.62481
15763,-110.96299,34.10183,0.17738,0.98272,0.0,0.0671,0.23584,0.73061,0.501,0.17557,0.60747,0.53395,0.74829,0.18321,0.49309,0.51572
17479,-111.33496,34.22677,0.55002,0.99377,0.70309,0.16493,0.0,0.63278,0.08578,0.24287,0.57091,0.49739,0.28546,0.88027,0.53511,0.56813
17480,-111.32628,34.22673,0.9313,0.95239,0.89896,0.47127,0.0,0.45962,0.46063,0.45701,0.35878,0.27642,0.13941,0.71535,0.53453,0.56669
17588,-111.3436,34.23402,0.97168,0.0,0.83849,0.26758,0.85577,0.15408,0.19646,0.08578,0.1354,0.60125,0.28063,0.499,0.46775,0.45232
17589,-111.33491,34.23398,0.97168,0.9325,0.85978,0.26758,0.85577,0.15408,0.19646,0.08578,0.1354,0.60125,0.30233,0.68542,0.55537,0.55279
17590,-111.32623,34.23394,0.97168,0.9325,0.85978,0.26758,0.85577,0.15408,0.19646,0.08578,0.1354,0.60125,0.30233,0.68542,0.55537,0.55279
17591,-111.31755,34.2339,0.9313,0.0,0.89815,0.47127,0.0,0.45962,0.46063,0.45701,0.35878,0.27642,0.18903,0.89735,0.48217,0.49853
17699,-111.33486,34.24119,0.97168,0.0,0.93913,0.26758,0.85577,0.15408,0.19646,0.08578,0.1354,0.60125,0.01466,0.94074,0.43194,0.40675
17700,-111.32618,34.24115,0.97168,0.99879,0.80474,0.26758,0.85577,0.15408,0.19646,0.08578,0.1354,0.60125,0.19566,0.99598,0.53042,0.52375
17701,-111.31749,34.24111,0.84431,0.99819,0.71233,0.23905,0.72057,0.07413,0.5683,0.37003,0.04239,0.08578,0.19004,0.98092,0.45892,0.45086
