geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
4027000100,27,0.21612,0,0.82244,0,0.1503,1,0.39638,0,0.11964,0,0.00226,1,0.05463,1,0.63973,0,0.24199,0,0.01357,0,0.0,1,0.10252,0.02726,2687,4.01871,668.6226,0.73076,0.70429,0.46873,0.6781
4027000200,27,0.31881,0,0.85413,0,0.1291,0,0.31219,0,0.13258,0,0.0,1,0.03829,1,0.77111,0,0.15898,0,0.0152,0,0.4717,0,0.01437,0.01145,3560,1.62024,2197.20865,0.7176,0.69409,1.0,0.65396
4027000301,27,0.19279,0,0.89234,0,0.16138,0,0.34979,0,0.1389,0,0.0,1,0.01943,1,0.74036,0,0.2332,0,0.01464,0,0.0,1,0.00557,0.02,3376,3.54582,952.10817,0.72448,0.67763,0.99988,0.60346
4027000302,27,0.3259,0,0.8072,0,0.06007,0,0.43316,0,0.14709,0,0.0,1,0.0,1,0.93941,0,0.05134,1,0.0166,0,0.4498,0,0.00437,0.01347,4502,1.59976,2814.16602,0.76137,0.70059,1.0,0.66785
4027000402,27,0.324,0,0.96934,0,0.11869,0,0.2103,0,0.16682,0,0.03484,1,0.0444,1,0.79587,0,0.11841,0,0.01357,0,0.36467,0,0.00251,0.01073,3375,3.1679,1065.3749,0.76938,0.7472,0.9144,0.68139
4027000403,27,0.13098,0,0.95568,0,0.18871,1,0.30995,0,0.17798,0,0.0,1,0.0083,1,0.67421,0,0.27376,0,0.00646,0,0.22748,0,0.00027,0.00859,1440,0.79852,1803.34571,0.77945,0.78146,0.9142,0.68826
4027000404,27,0.47753,0,0.86656,0,0.15411,0,0.29662,0,0.07661,0,0.00607,1,0.01099,1,0.81498,0,0.16045,0,0.01113,0,0.48627,0,0.00087,0.00678,3869,1.66867,2318.61785,0.74545,0.68707,0.94467,0.59322
4027000501,27,0.10007,0,0.92009,0,0.06829,0,0.13157,0,0.22065,0,0.01866,1,0.00753,1,0.4991,0,0.45756,0,0.01919,0,0.45996,0,0.00671,0.01366,2896,1.28306,2257.10977,0.77727,0.75828,0.9313,0.6914
4027000502,27,0.10832,0,1.0,0,0.07041,0,0.0699,0,0.0616,0,0.0,1,0.04245,1,0.44622,0,0.4759,0,0.01728,0,0.35171,0,0.00304,0.01494,2990,1.71329,1745.17768,0.75531,0.69846,0.99866,0.64533
4027000600,27,0.21085,0,0.92612,0,0.07845,0,0.20432,0,0.11766,0,0.01453,1,0.00928,1,0.689,0,0.26357,0,0.02215,0,0.38176,0,0.01348,0.02166,5158,2.01236,2563.15944,0.74537,0.70882,0.78939,0.69472
