idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
5365,-111.80641,31.79827,0.4405,0.0,0.33461,0.9417,0.63206,0.75486,0.01251,0.05666,0.91223,0.71039,0.98246,0.32501,0.55761,0.5508
5870,-111.83174,31.81272,0.4405,0.0,0.35151,0.9417,0.63206,0.75486,0.01251,0.05666,0.91223,0.71039,0.98246,0.26104,0.55582,0.54947
5871,-111.82329,31.81271,0.4405,0.0,0.0,0.9417,0.63206,0.75486,0.01251,0.05666,0.91223,0.71039,0.98246,0.08321,0.51764,0.51256
9224,-111.18043,31.8972,0.21164,0.95272,0.34314,0.40425,0.0,0.94546,0.77172,0.85896,0.38787,0.78295,0.81984,0.90168,0.54038,0.57247
10128,-110.97725,31.9175,0.20046,0.87507,0.64584,0.10404,0.71501,0.18228,0.80654,0.8005,0.4633,0.43165,0.55139,0.58345,0.51285,0.51157
11969,-110.9345,31.96047,0.29491,0.0,0.35491,0.55685,0.0,0.55213,0.97482,0.98537,0.73234,0.81778,0.48884,0.81332,0.44072,0.44339
16262,-110.95891,32.05445,0.29491,0.95373,0.40017,0.55685,0.0,0.55213,0.97482,0.98537,0.73234,0.81778,0.87656,0.96237,0.6618,0.68856
16413,-112.56865,32.06361,0.02528,0.0,0.37987,0.99486,0.73976,0.69672,0.07532,0.28171,0.98092,0.89331,0.94928,0.11072,0.58973,0.58205
16414,-112.56018,32.06365,0.02528,0.0,0.32973,0.99486,0.73976,0.69672,0.07532,0.28171,0.98092,0.89331,0.94965,0.90157,0.62348,0.61019
17243,-111.31457,32.07828,0.55722,0.85705,0.3593,0.25383,0.0,0.92341,0.71114,0.63725,0.58064,0.36174,0.81083,0.87624,0.54212,0.56915
18643,-111.00924,32.10532,0.08359,0.77405,0.0,0.65686,0.45105,0.85573,0.63529,0.77018,0.70467,0.33768,0.8756,0.06493,0.6196,0.64772
18976,-111.07698,32.113,0.27286,0.0,0.79742,0.78184,0.48243,0.90237,0.57216,0.42837,0.87253,0.84396,0.9629,0.84364,0.70066,0.69853
18977,-111.06851,32.11295,0.27286,0.0,0.54291,0.78184,0.48243,0.90237,0.57216,0.42837,0.87253,0.84396,0.9629,0.88795,0.68588,0.68344
18980,-111.04308,32.11278,0.80363,0.84391,0.53602,0.51831,0.83665,0.08274,0.8977,0.7132,0.45996,0.58308,0.86156,0.99332,0.65334,0.64343
19319,-111.05996,32.12011,0.1403,0.0,0.54598,0.58186,0.0,0.54577,0.9206,0.79806,0.82117,0.59776,0.78921,0.91265,0.51551,0.51464
19322,-111.03453,32.11993,0.58398,0.0,0.89532,0.22017,0.95717,0.42985,0.93094,0.7238,0.59379,0.47416,0.79133,0.61382,0.56241,0.53495
19323,-111.02605,32.11987,0.80363,0.91053,0.57794,0.51831,0.83665,0.08274,0.8977,0.7132,0.45996,0.58308,0.62156,0.96242,0.57184,0.55254
19330,-110.96671,32.11944,0.62803,0.0,0.0,0.67918,0.504,0.40987,0.9833,0.93444,0.78741,0.66412,0.8756,0.04988,0.591,0.59612
19664,-111.02598,32.12709,0.80363,0.97186,0.51545,0.51831,0.83665,0.08274,0.8977,0.7132,0.45996,0.58308,0.6214,0.98807,0.58423,0.56768
19669,-110.98359,32.12678,0.19675,0.0,0.82361,0.19049,0.55944,0.16176,0.99364,0.94286,0.56554,0.69396,0.53432,0.73605,0.53233,0.52379
20005,-111.02591,32.1343,0.77272,0.9347,0.6337,0.44665,0.80924,0.54015,0.933,0.8315,0.63317,0.52229,0.36524,0.89389,0.56751,0.55742
20351,-110.98345,32.14121,0.13161,0.0,0.77728,0.66004,0.38952,0.67451,0.98977,0.94127,0.69036,0.69237,0.33434,0.69046,0.58179,0.58727
20356,-110.94105,32.14089,0.18657,0.99094,0.0,0.79403,0.0,0.37224,0.90793,0.92993,0.87051,0.7732,0.4492,0.92585,0.56811,0.58967
35304,-111.23546,32.46026,0.15922,0.85705,0.34287,0.5384,0.0,0.89034,0.69767,0.67393,0.55685,0.44978,0.64833,0.91,0.55938,0.58634
