provider,lat,lon,num_stops_per_week,score
Northern Arizona Intergovernmental Public Transportation Authority,35.19718,-111.65068,27,1
Northern Arizona Intergovernmental Public Transportation Authority,35.19127,-111.65325,42,1
Northern Arizona Intergovernmental Public Transportation Authority,35.18827,-111.65438,42,1
Northern Arizona Intergovernmental Public Transportation Authority,35.18519,-111.65551,42,1
Northern Arizona Intergovernmental Public Transportation Authority,35.18233,-111.65698,42,1
Northern Arizona Intergovernmental Public Transportation Authority,35.17864,-111.65798,42,1
Northern Arizona Intergovernmental Public Transportation Authority,35.17504,-111.6636,105,1
Northern Arizona Intergovernmental Public Transportation Authority,35.17909,-111.66891,42,1
Northern Arizona Intergovernmental Public Transportation Authority,35.18163,-111.67075,42,1
Northern Arizona Intergovernmental Public Transportation Authority,35.18328,-111.66843,42,1
Northern Arizona Intergovernmental Public Transportation Authority,35.1764,-111.66293,100,1
Northern Arizona Intergovernmental Public Transportation Authority,35.17865,-111.65842,42,1
Northern Arizona Intergovernmental Public Transportation Authority,35.18287,-111.65694,42,1
Northern Arizona Intergovernmental Public Transportation Authority,35.18508,-111.65455,42,1
Northern Arizona Intergovernmental Public Transportation Authority,35.18842,-111.65419,42,1
Northern Arizona Intergovernmental Public Transportation Authority,35.19125,-111.6531,42,1
Northern Arizona Intergovernmental Public Transportation Authority,35.19459,-111.64927,0,0
Northern Arizona Intergovernmental Public Transportation Authority,35.20031,-111.64771,0,0
Northern Arizona Intergovernmental Public Transportation Authority,35.19728,-111.65262,864,4
Northern Arizona Intergovernmental Public Transportation Authority,35.19362,-111.63469,43,1
Northern Arizona Intergovernmental Public Transportation Authority,35.1956,-111.62641,43,1
Northern Arizona Intergovernmental Public Transportation Authority,35.20061,-111.61796,43,1
Northern Arizona Intergovernmental Public Transportation Authority,35.20642,-111.61262,43,1
Northern Arizona Intergovernmental Public Transportation Authority,35.21003,-111.6061,43,1
Northern Arizona Intergovernmental Public Transportation Authority,35.21583,-111.59503,43,1
Northern Arizona Intergovernmental Public Transportation Authority,35.22202,-111.5865,85,1
Northern Arizona Intergovernmental Public Transportation Authority,35.23383,-111.57542,43,1
Northern Arizona Intergovernmental Public Transportation Authority,35.23897,-111.57335,43,1
